"lang"
{
"Language"	"swedish"
"sphere03.demosphereintro09"	"<clr:29,172,214>Wheatley: Släng upp en liten portal där. Bakom mig. Och kliv igenom."
"[english]sphere03.demosphereintro09"	"<clr:29,172,214>Wheatley: Pop a little portal, just there, alright? Behind me. And come on through."
"sphere03.demosphereintro10"	"<clr:29,172,214>Wheatley: Okej, en gång till. Släng upp en portal. Bakom mig. Okej? Och kliv igenom."
"[english]sphere03.demosphereintro10"	"<clr:29,172,214>Wheatley: Alright, let me explain again. Pop a portal. Behind me. Alright? And come on through."
"sphere03.demosphereintro11"	"<clr:29,172,214>Wheatley: Släng upp en portal. På väggen bakom mig. Och kliv igenom."
"[english]sphere03.demosphereintro11"	"<clr:29,172,214>Wheatley: Pop a portal. Behind me, on the wall. Come on through."
"sphere03.demosphereintro13"	"<clr:29,172,214>Wheatley: Ta dig igenom."
"[english]sphere03.demosphereintro13"	"<clr:29,172,214>Wheatley: Come on through."
"sphere03.demosphereintro14"	"<clr:29,172,214>Wheatley: Ta dig igenom till andra sidan."
"[english]sphere03.demosphereintro14"	"<clr:29,172,214>Wheatley: Come on through to the other side."
"sphere03.demosphereintro15"	"<clr:29,172,214>Wheatley: Ta dig igenom."
"[english]sphere03.demosphereintro15"	"<clr:29,172,214>Wheatley: Come on through."
"sphere03.demospherepowerup01"	"<clr:29,172,214>Wheatley: Ta det bara LUGNT! Jag kan stoppa det här, inga problem. Det finns ett lösenord! Måste bara knäcka det. Nu kör vi."
"[english]sphere03.demospherepowerup01"	"<clr:29,172,214>Wheatley: Okay, DON'T PANIC! I can still stop it, not a problem. There's a password! I'll just hack it. Here we go."
"sphere03.demospherepowerup02"	"<clr:29,172,214>Wheatley: A... A... A... A... A... A."
"[english]sphere03.demospherepowerup02"	"<clr:29,172,214>Wheatley: A... A... A... A... A... A."
"sphere03.demospherepowerup03"	"<clr:29,172,214>Wheatley: Okej. Ny plan. Var dig själv. Vi har INTE gjort nåt fel."
"[english]sphere03.demospherepowerup03"	"<clr:29,172,214>Wheatley: Okay. New plan. Act natural. We've done NOTHING wrong."
"sphere03.demospherepowerup04"	"<clr:29,172,214>Wheatley: Hallå!"
"[english]sphere03.demospherepowerup04"	"<clr:29,172,214>Wheatley: Hello!"
"sphere03.demospherepowerup07"	"<clr:29,172,214>Wheatley: Vad hade du gjort sa du?"
"[english]sphere03.demospherepowerup07"	"<clr:29,172,214>Wheatley: You did WHAT?"
"sphere03.demospherepowerup12"	"<clr:29,172,214>Wheatley: Vänta lite, har jag testat med B? Har du en penna? Börja anteckna."
"[english]sphere03.demospherepowerup12"	"<clr:29,172,214>Wheatley: No. Wait, did I do B? Do you have a pen? Start writing these down."
"sphere03.demospherestairs01"	"<clr:29,172,214>Wheatley: Okay, kan vi gå nedför den här trappan?"
"[english]sphere03.demospherestairs01"	"<clr:29,172,214>Wheatley: Okay, down those stairs, please?"
"sphere03.demospherestairs07"	"<clr:29,172,214>Wheatley: Okej, nedför den här trappan."
"[english]sphere03.demospherestairs07"	"<clr:29,172,214>Wheatley: Okay, down these stairs."
"sphere03.demosphereswitchroom01"	"<clr:29,172,214>Wheatley: Här inne finns huvudströmbrytaren. Leta efter en knapp som det står UTRYMNINGSKAPSEL på. Rör INGENTING annat."
"[english]sphere03.demosphereswitchroom01"	"<clr:29,172,214>Wheatley: This is the main breaker room. Look for a switch that says ESCAPE POD. Alright? Don't touch ANYTHING else."
"sphere03.demosphereswitchroom02"	"<clr:29,172,214>Wheatley: Jag ser den inte. Om du ansluter mig, så sätter jag på belysningen."
"[english]sphere03.demosphereswitchroom02"	"<clr:29,172,214>Wheatley: Can't... see it anywhere. Tell you what, plug me in and I'll turn the lights on."
"sphere03.demosphereswitchroom03"	"<clr:29,172,214>Wheatley: Så där ja. Belysningen är på."
"[english]sphere03.demosphereswitchroom03"	"<clr:29,172,214>Wheatley: There we go. Lights on."
"sphere03.demosphereswitchroom04"	"<clr:29,172,214>Wheatley: Här inne finns huvudströmbrytaren."
"[english]sphere03.demosphereswitchroom04"	"<clr:29,172,214>Wheatley: This is the main breaker room."
"sphere03.demosphereswitchroom05"	"<clr:29,172,214>Wheatley: Det är det enda av intresse. RÖR ingenting annat. Du behöver inte ens TITTA på nåt annat. Eller. Du måste naturligtvis se dig omkring för att få syn på UTRYMNINGSKAPSELN, men när du ser nåt som det inte står UTRYMNINGSKAPSEL på kan du börja titta på annat. Okej? Men rör ingenting annat och titta inte på nåt. Eller. Du kan titta, men inte... Ja, du fattar."
"[english]sphere03.demosphereswitchroom05"	"<clr:29,172,214>Wheatley: Not interested in anything else. Don't TOUCH anything else. Don't even LOOK at anything else, just--well, obviously you've got to look at everything else to find ESCAPE POD, but as soon as you've looked at something and it doesn't say ESCAPE POD, look at something else, look at the next thing. Alright? But don't touch anything else or look at any--well, look at other things, but don't... you understand."
"sphere03.demosphereswitchroom06"	"<clr:29,172,214>Wheatley: Ser du till den? Jag ser den i alla fall inte. Om du bara ansluter mig så ska jag sätta på belysningen."
"[english]sphere03.demosphereswitchroom06"	"<clr:29,172,214>Wheatley: Can you see it anywhere? I can't see it anywhere. Uh. Tell you what, plug me in and I'll turn the lights on."
"sphere03.demosphereswitchroom08"	"<clr:29,172,214>Wheatley: \"Varde ljus!\" Det var Guds ord. Jag citerade Gud."
"[english]sphere03.demosphereswitchroom08"	"<clr:29,172,214>Wheatley: 'Let there be light.' That's, uh... God. I was quoting God."
"sphere03.demosphereswitchroom09"	"<clr:29,172,214>Wheatley: Vi letar efter en knapp som det står UTRYMNINGSKAPSEL på. Okej? Rör INGENTING annat."
"[english]sphere03.demosphereswitchroom09"	"<clr:29,172,214>Wheatley: Look for a switch that says ESCAPE POD. Alright? Don't touch ANYTHING else."
"sphere03.demospherethud03"	"<clr:29,172,214>Wheatley: AJ."
"[english]sphere03.demospherethud03"	"<clr:29,172,214>Wheatley: OW."
"sphere03.demospherethud04"	"<clr:29,172,214>Wheatley: AJ..."
"[english]sphere03.demospherethud04"	"<clr:29,172,214>Wheatley: OW..."
"sphere03.demospherethud06"	"<clr:29,172,214>Wheatley: Jag. Är. Inte. Död! Jag är inte död! [skrattar]"
"[english]sphere03.demospherethud06"	"<clr:29,172,214>Wheatley: I. Am. Not. Dead! I'm not dead! [laughter]"
"sphere03.demospherethud08"	"<clr:29,172,214>Wheatley: Men jag kan inte röra mig. Det är ett problem."
"[english]sphere03.demospherethud08"	"<clr:29,172,214>Wheatley: I can't move, though. That's the problem now."
"sphere03.fgb_doit_nags01"	"<clr:29,172,214>Wheatley: Ja, gör det!"
"[english]sphere03.fgb_doit_nags01"	"<clr:29,172,214>Wheatley: Yes, do do it!"
"sphere03.fgb_doit_nags03"	"<clr:29,172,214>Wheatley: Gör det!"
"[english]sphere03.fgb_doit_nags03"	"<clr:29,172,214>Wheatley: Do it!"
"sphere03.fgb_doit_nags06"	"<clr:29,172,214>Wheatley: Lyssna inte på henne. Gör det bara."
"[english]sphere03.fgb_doit_nags06"	"<clr:29,172,214>Wheatley: Don't listen to her, do it."
"sphere03.fgb_doit_nags08"	"<clr:29,172,214>Wheatley: Du ska VISST ansluta den lilla idioten till stordatorn!"
"[english]sphere03.fgb_doit_nags08"	"<clr:29,172,214>Wheatley: No, you should plug that little idiot into the mainframe!"
"sphere03.fgb_doit_nags09"	"<clr:29,172,214>Wheatley: Du törs. Våga drömma lite. Sikta mot stjärnorna."
"[english]sphere03.fgb_doit_nags09"	"<clr:29,172,214>Wheatley: Dare it. Dare to dream. Shoot for the stars."
"sphere03.fgb_hello01"	"<clr:29,172,214>Wheatley: Hallå!"
"[english]sphere03.fgb_hello01"	"<clr:29,172,214>Wheatley: Hello!"
"sphere03.fgb_leave_me_in01"	"<clr:29,172,214>Wheatley: Låt mig vara! Låt mig vara! Tryck!"
"[english]sphere03.fgb_leave_me_in01"	"<clr:29,172,214>Wheatley: Leave me in! Leave me in! Go press it!"
"sphere03.fgb_plugin_nags01"	"<clr:29,172,214>Wheatley: Jag har en idé! Gör som det står och anslut mig!"
"[english]sphere03.fgb_plugin_nags01"	"<clr:29,172,214>Wheatley: I've got an idea! Do what it says, plug me in!"
"sphere03.fgb_plugin_nags05"	"<clr:29,172,214>Wheatley: Kom igen nu, sluta tramsa! Anslut mig!"
"[english]sphere03.fgb_plugin_nags05"	"<clr:29,172,214>Wheatley: Come on, stop muckin' around! Plug me in!"
"sphere03.fgb_plugin_nags06"	"<clr:29,172,214>Wheatley: Anslut mig, anslut mig!"
"[english]sphere03.fgb_plugin_nags06"	"<clr:29,172,214>Wheatley: Plug me in, plug me in!"
"sphere03.fgb_plugin_nags07"	"<clr:29,172,214>Wheatley: Jag vill att du ansluter mig! Snälla!"
"[english]sphere03.fgb_plugin_nags07"	"<clr:29,172,214>Wheatley: I want to be plugged in, please!"
"sphere03.fgb_plugin_nags08"	"<clr:29,172,214>Wheatley: Vi är så nära nu, anslut mig!"
"[english]sphere03.fgb_plugin_nags08"	"<clr:29,172,214>Wheatley: Ohhhh, we're so close, plug me in!"
"sphere03.fgb_plugin_nags09"	"<clr:29,172,214>Wheatley: Vad ska vi göra med mig då? Jag vet! Anslut mig till porten är du snäll."
"[english]sphere03.fgb_plugin_nags09"	"<clr:29,172,214>Wheatley: Oh! What can we do with me then. I know! Plug me into the port, please."
"sphere03.fgb_plugin_nags11"	"<clr:29,172,214>Wheatley: Åh, den där porten ser bekväm ut. Kan inte du ansluta mig till den, snälla?"
"[english]sphere03.fgb_plugin_nags11"	"<clr:29,172,214>Wheatley: Oh, that port looks comfy. Why don't you put me on it, please."
"sphere03.fgb_ready_glados01"	"<clr:29,172,214>Wheatley: Ja."
"[english]sphere03.fgb_ready_glados01"	"<clr:29,172,214>Wheatley: Yes!"
"sphere03.fgb_ready_glados06"	"<clr:29,172,214>Wheatley: Johoooodå."
"[english]sphere03.fgb_ready_glados06"	"<clr:29,172,214>Wheatley: Ohhhhhh, yes she is."
"sphere03.fgb_stalemate_nags04"	"<clr:29,172,214>Wheatley: Jag har en bra idé. Du borde verkligen trycka på den där knappen."
"[english]sphere03.fgb_stalemate_nags04"	"<clr:29,172,214>Wheatley: Okay. Here's a good idea. You should definitely press that button."
"sphere03.fgb_stalemate_nags05"	"<clr:29,172,214>Wheatley: [viskar] Jag tror hon ljuger..."
"[english]sphere03.fgb_stalemate_nags05"	"<clr:29,172,214>Wheatley: [whispered] ...I think she's lying..."
"sphere03.fgb_stalemate_nags06"	"<clr:29,172,214>Wheatley: Lyssna inte på henne! Du saknar visserligen behörighet. Men du har ett finger som du kan använda för att trycka på den där knappen, så att vi slipper dö."
"[english]sphere03.fgb_stalemate_nags06"	"<clr:29,172,214>Wheatley: Don't listen to her! It IS true that you don't have the qualifications. But you've got something more important than that. A finger, with which to press that button, so that she won't kill us."
"sphere03.fgb_stalemate_nags07"	"<clr:29,172,214>Wheatley: Det första jag tänkte när jag fick syn på dig var att \"där har du en kvinna som kan lösa knapprelaterade tvister\". En oslipad diamant, en naturbegåvning. Född problemlösare i behov av en knapp."
"[english]sphere03.fgb_stalemate_nags07"	"<clr:29,172,214>Wheatley: First thing I noticed about you: 'Now there's a lady who could resolve any button-based disputes,' I thought. A diamond in the rough, if you will--a a bloody natural. A born dispute resolution advisor in need of a button."
"sphere03.fgb_stalemate_nags08"	"<clr:29,172,214>Wheatley: Vet du vad jag tycker att du är bäst på? För det första att lösa problem, främst dispyter. För det andra att trycka på knappar."
"[english]sphere03.fgb_stalemate_nags08"	"<clr:29,172,214>Wheatley: Have I ever told you the qualities I love most in you? In order: Number one: resolving things, love the ways you resolve things. Particularly disputes. Number one, tied: Button-pushing. Two things I love about you: Button pushing and the ability to resolve things. Chiefly disputes."
"sphere03.fgb_stalemate_nags09"	"<clr:29,172,214>Wheatley: Ledsen att jag avbryter igen, men om du INTE trycker på knappen kommer nervgiftsenheterna att aktiveras igen. Då kommer du troligen att pumpas full med nervgift. Jag vill inte stressa dig. Ville bara att du skulle veta."
"[english]sphere03.fgb_stalemate_nags09"	"<clr:29,172,214>Wheatley: Sorry to interject again, but if you do NOT push the button the deadly neurotoxin emitters will come back online, at which point she will most likely fill you to brimming with neurotoxin. Not trying to rush you. Just throwing that out for leisurely digestion in your own time."
"sphere03.fgb_stalemate_nags12"	"<clr:29,172,214>Wheatley: Ja... det stämmer säkert. Men medan du har haft uppmärksamheten på mig HAR VI TRYCKT PÅ KNAPPEN! UTNYTTJA DEN HÄR FÖRVIRRINGEN TILL ATT TRYCKA PÅ KNAPPEN!"
"[english]sphere03.fgb_stalemate_nags12"	"<clr:29,172,214>Wheatley: Okay... that's probably correct. But where it is incorrect is while I've been stalling you WE JUST PRESSED THE BUTTON! USE THE MOMENT OF CONFUSION I'VE JUST CREATED TO PRESS THE BUTTON!"
"sphere03.fgb_that_is_me02"	"<clr:29,172,214>Wheatley: Åh! De pratar om MIG!"
"[english]sphere03.fgb_that_is_me02"	"<clr:29,172,214>Wheatley: Oh! That's ME they're talking about!"
"sphere03.fgb_transfer_pain01"	"<clr:29,172,214>Wheatley: Är det bara nåt du säger eller kommer det verkligen att göra ont? Du ljuger va? Eller inte. Det kommer verkligen att göra ont?"
"[english]sphere03.fgb_transfer_pain01"	"<clr:29,172,214>Wheatley: Are you just saying that, or is it really going to hurt? You're just saying that aren't you? No, you're not. It is going to hurt, isn't it?"
"sphere03.fgb_xfer_start03"	"<clr:29,172,214>Wheatley: Nu gör jag det!"
"[english]sphere03.fgb_xfer_start03"	"<clr:29,172,214>Wheatley: Here I go!"
"sphere03.fgb_xfer_start04"	"<clr:29,172,214>Wheatley: Vänta, tänk om det gör ont. Tänk om det gör JÄTTEONT? Tänkte inte på det."
"[english]sphere03.fgb_xfer_start04"	"<clr:29,172,214>Wheatley: Wait, what if this hurts? What if it REALLY hurts? Ohhh, I didn't think of that."
"sphere03.gladosgantry05"	"<clr:29,172,214>Wheatley: Så, om du har några invändningar mot den här planen vore det bra om du talade om det nu."
"[english]sphere03.gladosgantry05"	"<clr:29,172,214>Wheatley: So. If you've got any reservations whatsoever about this plan, now would be the time to voice them."
"sphere03.gladosgantry06"	"<clr:29,172,214>Wheatley: Just precis nu."
"[english]sphere03.gladosgantry06"	"<clr:29,172,214>Wheatley: Riggght now."
"sphere03.gladosgantry08"	"<clr:29,172,214>Wheatley: Du kanske tänker att du har missat din chans att komma med invändningar. Det har du alltså inte."
"[english]sphere03.gladosgantry08"	"<clr:29,172,214>Wheatley: In case you thought to yourself, 'I've missed the window of time to voice my reservations.' Still open."
"sphere03.gladosgantry15"	"<clr:29,172,214>Wheatley: Om du vill dra dig ur så kan vi bara sätta oss här. För alltid. Det är alltid ett alternativ. Alternativ A: Sitta här och göra ingenting. Alternativ B: Gå in där och se om hon lever så vi blir dödade."
"[english]sphere03.gladosgantry15"	"<clr:29,172,214>Wheatley: If you want to just call it quits, we could just sit here. Forever. That's an option. Option A: Sit here. Do nothing. Option B: Go through there, and if she's alive, she'll almost certainly kill us."
"sphere03.gladosgantry20"	"<clr:29,172,214>Wheatley: Jag borde kanske berätta en sak."
"[english]sphere03.gladosgantry20"	"<clr:29,172,214>Wheatley: Probably ought to bring you up to speed on something right now."
"sphere03.gladosgantry21"	"<clr:29,172,214>Wheatley: För att kunna fly måste vi ta oss igenom HENNES kammare."
"[english]sphere03.gladosgantry21"	"<clr:29,172,214>Wheatley: In order to escape, we're going to have to go through HER chamber."
"sphere03.gladosgantry22"	"<clr:29,172,214>Wheatley: Och om hon är vaken kommer hon förmodligen att döda oss."
"[english]sphere03.gladosgantry22"	"<clr:29,172,214>Wheatley: And she will probably kill us if, um, she's awake."
"sphere03.gladosunderchamber01"	"<clr:29,172,214>Wheatley: Jag ska berätta något skojigt. Jag sa ju att vi var tvungna att ta oss genom hennes kammare för att komma hit och att hon eventuellt skulle döda oss. Vi hade kunna ta den här vägen i stället. [skrattar] Jag hade fel. Helt fel. Tur för oss att hon inte var påslagen."
"[english]sphere03.gladosunderchamber01"	"<clr:29,172,214>Wheatley: Ohh. You're gonna laugh at this. You know how I said there was absolutely no way to get here without going through her lair and her potentially killing us? Could have gone through here. [laughs] My fault. Bit of luck for us that she wasn't switched on."
"sphere03.gloriousfreedom01"	"<clr:29,172,214>Wheatley: Fantastiskt! Vi kan gå precis vart vi vill! Gå åt vänster! Nej, åt höger! Gå vart som helst, det spelar ingen roll, du kan gå vart du vill."
"[english]sphere03.gloriousfreedom01"	"<clr:29,172,214>Wheatley: This is AMAZING! We can walk wherever we want! Look, just... go left! No, go right, go right! Don't even care, don't even care, just go where ever you want, couldn't care less."
