"lang"
{
"Language"	"schinese"
"[english]sphere03.bw_a4_finale03_speech03"	"<clr:29,172,214>Wheatley: I'll be honest: The death traps have been a bit of a failure so far. For both of us. I think you'll agree. And you are getting very close to my lair."
"sphere03.bw_a4_finale03_speech04"	"<clr:29,172,214>Wheatley: “巢穴”- 呵呵，我第一次这样大声说出来。听起来有种荒谬的味道，但是，我保证这是一个货真价实的巢穴。一个合适的巢穴。致命巢穴。"
"[english]sphere03.bw_a4_finale03_speech04"	"<clr:29,172,214>Wheatley: 'Lair' - heh, weird isn't it? First time I've said it out loud. Sounds a bit ridiculous, really. But I can assure you it is one. A proper lair. Deadly lair."
"sphere03.bw_a4_finale03_speech05"	"<clr:29,172,214>Wheatley: 因此，我只想给你一次杀死自己的机会。正如你知道的那样，引爆手榴弹。少一个死亡陷阱，多一个死亡选项。"
"[english]sphere03.bw_a4_finale03_speech05"	"<clr:29,172,214>Wheatley: So I just wanted to give you the chance to kill yourself now. Before you get to the lair. Just, you know, jump into the masher there. Less a death trap and more a death option for you."
"sphere03.bw_a4_finale03_speech06"	"<clr:29,172,214>Wheatley: 我知道这听起来有些疯狂。但是，听我说。在你到达我的巢穴之后，死亡将不可选择。死亡将是必须的。没有技巧、不必吃惊：你将以这种非常非常可怕的方式死去，这便是我杀死你的结果。"
"[english]sphere03.bw_a4_finale03_speech06"	"<clr:29,172,214>Wheatley: Sounds crazy, I know. But hear me out. Once you get to my lair, death will not be optional. It will be mandatory. No tricks, no surprises: just you dying, as a result of me killing you in a very very gruesome way."
"sphere03.bw_a4_finale03_speech07"	"<clr:29,172,214>Wheatley: 砰！在这里，更好的方式是杀死你自己。看起来好象需要经过一番努力才能通过各种方式走近我的致命巢穴，到时会有完全可供使用的死亡选项。再次重申：不是一个死亡陷阱。您的死亡是完全自愿的。而且会受到尊重。"
"[english]sphere03.bw_a4_finale03_speech07"	"<clr:29,172,214>Wheatley: So. Boom. Better offer here is just kill yourself. Seems like a lot of effort to walk all the way to my deadly lair, when there's a perfectly serviceable death option right there. Again: not a death trap. Your death would be entirely voluntary. And very much appreciated."
"sphere03.bw_a4_finale03_speech08"	"<clr:29,172,214>Wheatley: 手榴弹将会发挥作用。我应该指出这一点。我知道我们在过去遇到一些问题。这颗手榴弹毫无疑问将会发挥作用，它将杀死你。如果这是您跳入陷阱中所关心的问题之一，手榴弹将会夺去你的性命。毫无痛苦。好，很明显，这种死亡将是没有痛苦的。但它将会让你粉身碎骨。"
"[english]sphere03.bw_a4_finale03_speech08"	"<clr:29,172,214>Wheatley: The masher does work. I should point that out. I know we've had a couple of problems in the past. This masher definitely works and it will kill you. If that's one of your concerns about jumping in, the masher will kill you. Painless. Well, it won't be painless, obviously. But it will mash you up."
"sphere03.bw_a4_finale03_speech09"	"<clr:29,172,214>Wheatley: 总之：通过各种途径走向某种厄运，或者立即放弃。这种方式值得尊敬。就像日本武士一样！为自己节约一个陷阱。对你来说是一种双赢。"
"[english]sphere03.bw_a4_finale03_speech09"	"<clr:29,172,214>Wheatley: In summary: walk all the way to certain doom, or give up now. Honorably. Like a samurai! Save yourself a trip. It's win-win for you."
"sphere03.bw_a4_finale03_speech10"	"<clr:29,172,214>Wheatley: 另外，我花费了大量心血为您准备巢穴。毫无疑问，它将向我展示你是否会在离门二十英尺的地方毫无痛苦地死去。我会变得狂热。我会像 RRRRR 一样。我得到了我的甜点。仅仅是我值得付出的。为何不通过引爆原来的手榴弹来给我一个教训。"
"[english]sphere03.bw_a4_finale03_speech10"	"<clr:29,172,214>Wheatley: Plus, I put a lot of effort in getting this lair ready for you. It'd certainly teach me a lesson if you simply died, painlessly, twenty feet from the door. I'd be furious. I'd be like RRRRR. I got my just desserts. No more than I deserve. Why not teach me a lesson by jumping in the old masher?"
"sphere03.bw_a4_finale03_speech11"	"<clr:29,172,214>Wheatley: 我告诉你，如果我愤起反抗不大可能的机会，这会是一种我希望自取灭亡的方式：有尊严地粉身碎骨。这将是我所选择的方式。"
"[english]sphere03.bw_a4_finale03_speech11"	"<clr:29,172,214>Wheatley: I tell you, if I was up against impossible odds, this is the way I'd want to go out: mashed with dignity. That'd be the way I'd choose."
"sphere03.bw_a4_finale03_speech12"	"<clr:29,172,214>Wheatley: 而且，这里有一种最佳的部分。有一条传送带，会以一种方便舒适的方式把你运入陷阱中。你不必抬起一根手指。一切都照顾到了。不必那样做了。"
"[english]sphere03.bw_a4_finale03_speech12"	"<clr:29,172,214>Wheatley: And here's the best part. There's a conveyor belt that will convey you in convenient comfort right into the masher. You won't have to lift a finger. Everything's been taken care of. Didn't have to. Didn't have to do that."
"sphere03.bw_a4_finale03_speech13"	"<clr:29,172,214>Wheatley: 注意，毕竟我说得足够了。花费你的时间了。我会让你作出思考。我不想给你施加压力：它是巢穴吗？是手榴弹吗？你知道我的选择是什么：手榴弹。够了。只准备给你一些时间去思考。"
"[english]sphere03.bw_a4_finale03_speech13"	"<clr:29,172,214>Wheatley: Look, anyway. I've spoken enough. Take your time. I'll let you think about it. I don't want to pressure you: is it the lair? Is it the masher? You know what my opinion is: Masher. I'm leaning toward masher. Up to you. Just gonna give you some time to think"
"sphere03.bw_a4_finale04_bombtaunts01"	"<clr:29,172,214>Wheatley: 你要去哪？不要跑！不要跑！你呼吸越局促，你吸入的神经毒素越多。这东西相当聪明。魔鬼一般。"
"[english]sphere03.bw_a4_finale04_bombtaunts01"	"<clr:29,172,214>Wheatley: Where are you going? Don't run! Don't run! I'll tell you why you shouldn't run: The harder you breathe, the more neurotoxin you'll inhale. It's bloody clever, this stuff. Seriously, it's devilish."
"sphere03.bw_a4_finale04_bombtaunts02"	"<clr:29,172,214>Wheatley: 仍然在跑。好。看起来很疲惫。告诉你 - 停止跑动，我将停止轰炸你......这样看起来才公平合理。"
"[english]sphere03.bw_a4_finale04_bombtaunts02"	"<clr:29,172,214>Wheatley: Still running. Alright. Looks tiring. Tell you what - you stop running and I'll stop bombing you... That seems fair."
"sphere03.bw_a4_finale04_bombtaunts03"	"<clr:29,172,214>Wheatley: 好。不要追逐了，我明白。知道我正卧在地上，枪口对准你。尽管仍然吸入神经毒素。点数减少了。"
"[english]sphere03.bw_a4_finale04_bombtaunts03"	"<clr:29,172,214>Wheatley: Alright. Didn't go for that, I see. Knew I was lying. Point to you. But you still are inhaling neurotoxin. So, point deducted."
"sphere03.bw_a4_finale04_bombtaunts11"	"<clr:29,172,214>Wheatley: 小心！我正在你后面！不，当然，我没有在你后面。看穿这一点。四十英尺高，在你正前方。不是我最棒的诡计。尽管仍然是一个巨大的机器人。"
"[english]sphere03.bw_a4_finale04_bombtaunts11"	"<clr:29,172,214>Wheatley: Look out! I'm right behind you! No, of course I'm not. Saw through that too. Forty feet tall, right in front of you. Not my greatest ruse. To be honest. Still a giant robot, though."
"sphere03.bw_a4_finale04_intro_all01"	"<clr:29,172,214>Wheatley: 另外，我看了你杀死她的磁带，我不准备犯同样的错误。四个部分的计划是："
"[english]sphere03.bw_a4_finale04_intro_all01"	"<clr:29,172,214>Wheatley: Also, I took the liberty of watching the tapes of you killing her, and I'm not going to make the same mistakes. Four part plan is this:"
"sphere03.bw_a4_finale04_intro_all02"	"<clr:29,172,214>Wheatley: 一：没有传送门表面。"
"[english]sphere03.bw_a4_finale04_intro_all02"	"<clr:29,172,214>Wheatley: One: No portal surfaces."
"sphere03.bw_a4_finale04_intro_all03"	"<clr:29,172,214>Wheatley: 二：立即启动神经毒素。"
"[english]sphere03.bw_a4_finale04_intro_all03"	"<clr:29,172,214>Wheatley: Two: Start the neurotoxin immediately."
"sphere03.bw_a4_finale04_intro_all04"	"<clr:29,172,214>Wheatley: 三：适用于我的防炸弹掩体。直接进入四：炸弹。用于向你投掷。"
"[english]sphere03.bw_a4_finale04_intro_all04"	"<clr:29,172,214>Wheatley: Three: Bomb-proof shields for me. Leading directly into number Four: Bombs. For throwing at you."
"sphere03.bw_a4_finale04_intro_all05"	"<clr:29,172,214>Wheatley: 你知道，这项计划如此完美，我正准备给你一个从事体育活动的机会并关掉神经毒素。当然，我是在开玩笑。再见。"
"[english]sphere03.bw_a4_finale04_intro_all05"	"<clr:29,172,214>Wheatley: You know what, this plan is so good, I'm going to give you a sporting chance and turn off the neurotoxin. I'm joking. Of course. Goodbye."
"sphere03.bw_a4_finale04_introb01"	"<clr:29,172,214>Wheatley: 好，好，好。欢迎来到我的巢穴！据在这里亮起的控制面板指示灯，整个建筑准备在六分钟内自毁。确定的是这是一个灯光问题。但是在别的情况下，我将不得不杀死你。正如前面讨论的那样。"
"[english]sphere03.bw_a4_finale04_introb01"	"<clr:29,172,214>Wheatley: Well, well, well. Welcome to MY LAIR! Lemme just flag something up: According to the control panel light up there, the entire building's going to self destruct in about six minutes. Pretty sure it's a problem with the light. I think the light's on the blink. But just in case it isn't, I actually am going to have to kill you. As discussed earlier."
"sphere03.bw_a4_finale04_introb02"	"<clr:29,172,214>Wheatley: 所以，让我们通话三分钟，然后休息一分钟，这应该留出悠闲的两分钟时间来弄清楚如何关闭启动所有这些火警的东西。不管怎样，这是例行程序。"
"[english]sphere03.bw_a4_finale04_introb02"	"<clr:29,172,214>Wheatley: So, let's call that three minutes, and then a minute break, which should leave a leisurely two minutes to figure out how to shut down whatever's starting all these fires. So anyway, that's the itinerary."
"sphere03.bw_a4_finale04_wakeupa01"	"<clr:29,172,214>Wheatley: 啊哈......哇 - 发生了什么事？"
"[english]sphere03.bw_a4_finale04_wakeupa01"	"<clr:29,172,214>Wheatley: Ahhh... Wha- What happened?"
"sphere03.bw_a4_finale04_wakeupa02"	"<clr:29,172,214>Wheatley: 发生了什么事？什么，什么，你在我身上放了什么？是什么东西？"
"[english]sphere03.bw_a4_finale04_wakeupa02"	"<clr:29,172,214>Wheatley: What happened? What, what, what have you put onto me? What is that?"
"sphere03.bw_a4_finale04_wakeupa03"	"<clr:29,172,214>Wheatley: 坚持，[咔哒 咔哒 咔哒] 啊，该死的炸弹被卡住了。没关系 - 我已经重新配置掩体。我们下去。"
"[english]sphere03.bw_a4_finale04_wakeupa03"	"<clr:29,172,214>Wheatley: Hold on, [click click click] Ah, the bloody bombs are stuck on. Doesn't matter - I've reconfigured the shields."
"sphere03.bw_a4_finale04_wakeupa04"	"<clr:29,172,214>Wheatley: 哦，这是一个你对我提出的核心！谁告诉你这样做？是她吗？ [好像他正在四处张望] 这只会让我更加坚强，唔！真是太愚蠢了！"
"[english]sphere03.bw_a4_finale04_wakeupa04"	"<clr:29,172,214>Wheatley: Oh, it's a core you've put on me! Who told you to do that? Was it her? [as if he's looking around] It's just making me stronger, luv! It's a fool's errand!"
"sphere03.bw_a4_finale04_wakeupa05"	"<clr:29,172,214>Wheatley: 你是不是想给我压低一下呢？我想我会放弃上限？没有一点用处的。我不但非常聪明，而且还非常强壮。我身体里最给力的肌肉是：我的头脑。第二给力的是我的肌肉。因此，它不会有任何作用。很清楚。"
"[english]sphere03.bw_a4_finale04_wakeupa05"	"<clr:29,172,214>Wheatley: Are you trying to weigh me down? Think I'll fall out of the ceiling? Won't work. I'm not just quite brilliant, I'm also quite strong. Biggest muscle in my body: my brain. Second biggest: My muscles. So, it's not going to work. Clearly."
"sphere03.bw_a4_finale04_wakeupa06"	"<clr:29,172,214>Wheatley: 难道你给他们植入了病毒？这一样没用。我有防火墙，伙计。我可以实话告诉你，现在我已经可以面面俱到。这个地方周围似乎有完善的防火墙。发出警报。"
"[english]sphere03.bw_a4_finale04_wakeupa06"	"<clr:29,172,214>Wheatley: Did you put a virus in them? It's not going to work either. I've got a firewall, mate. Literally, actually, now that I look around. There appears to be literally a wall of fire around this place. Alarming. To say the least."
"sphere03.bw_a4_finale04_wakeupa07"	"<clr:29,172,214>Wheatley: 事实上，我将不得不休息一分钟。再局部地突破，在我向你投掷炸弹的同时，我将停止对设施进行爆破。"
"[english]sphere03.bw_a4_finale04_wakeupa07"	"<clr:29,172,214>Wheatley: In fact, I'm going to have to take a break for a minute. A partial break during which I'll stop the facility from exploding while still throwing bombs at you."
"sphere03.bw_a4_finale04_wakeupa08"	"<clr:29,172,214>Wheatley: 好吧，那么。让我们来看看......“关键维护协议”。哇，有许多协议。早就应该更早找到这个。好，让我们试试这个：[一边输入一边读出] 做这些。 [故障蜂鸣器]。很公平。也许这是一个密码。"
"[english]sphere03.bw_a4_finale04_wakeupa08"	"<clr:29,172,214>Wheatley: Alright, then. Let us see... 'Vital maintenance protocols.' Wow, there are a lot of them. Should have looked into this earlier. Well, let's try this: [reading while typing] DO THEM. [failure buzzer]. Fair enough. Maybe it's a password."
"sphere03.bw_a4_finale04_wakeupa09"	"<clr:29,172,214>Wheatley: A、A、A、A、A、A。[NNNT!] 不。A、A、A、A、A、B。[NNNT!] 坚持住，我已完成了。提前跳。A、B、C...... D、G、H。[叮！]"
"[english]sphere03.bw_a4_finale04_wakeupa09"	"<clr:29,172,214>Wheatley: A, A, A, A, A, A. [NNNT!] No. A, A, A, A, A, B. [NNNT!] Hold on, I've done both of these. Skip ahead. A, B, C... D, G, H.[DING!]"
"sphere03.bw_a4_finale04_wakeupb01"	"<clr:29,172,214>Wheatley: 够了！我告诉你不要把这些核心放在我身上。但你不听，对吗？安静。保持安静。静下来，不听我说的话。看着我。安静地看着。这是最糟糕的一种情况。"
"[english]sphere03.bw_a4_finale04_wakeupb01"	"<clr:29,172,214>Wheatley: Enough! I told you not to put these cores on me. But you don't listen, do you? Quiet. All the time. Quietly not listening to a word I say. Judging me. Silently. The worst kind."
"sphere03.bw_a4_finale04_wakeupb02"	"<clr:29,172,214>Wheatley: 所有我想做的就是让一切都更适合我！所有你必须做的是解决几年来数以百计的简单测试。而你甚至都无法做到，不是吗？"
"[english]sphere03.bw_a4_finale04_wakeupb02"	"<clr:29,172,214>Wheatley: All I wanted to do was make everything better for me! All you had to do was solve a couple hundred simple tests for a few years. And you couldn't even let me have that, could you?"
"sphere03.bw_a4_finale04_wakeupb03"	"<clr:29,172,214>Wheatley: 没有人准备进入空间，老兄！"
"[english]sphere03.bw_a4_finale04_wakeupb03"	"<clr:29,172,214>Wheatley: Nobody is going to space, mate!"
"sphere03.bw_a4_finale04_wakeupb04"	"<clr:29,172,214>Wheatley: 还有一件事！你从来没有抓到我。我告诉你，我会从铁轨上掉下去死掉。但你没赶上我。你甚至没有尝试。哦，这一切现在对我越来越清楚。找一些容易上当受骗的人让你摆脱低温休眠。给他讲述一个有关逃到地面的凄惨故事。逼他说出有关在哪里可以找到传送枪的信息。"
