"lang"
{
"Language"	"turkish"
"sphere03.bw_a4_paradox12"	"<clr:29,172,214>Wheatley: Merhaba."
"[english]sphere03.bw_a4_paradox12"	"<clr:29,172,214>Wheatley: Hello."
"sphere03.bw_a4_recapture03"	"<clr:29,172,214>Wheatley: Daha ılık. Ilıııık. Kaynıyor. Kaynı--tamam, daha soğuk. Buz gibi. Kutup soğuğu. Çok çok çok soğul BAK SADECE DÜĞMEYE BAS!"
"[english]sphere03.bw_a4_recapture03"	"<clr:29,172,214>Wheatley: Warmer. Warrrrmer. Boiling hot. Boiling--okay, colder. Ice cold. Arctic. Very very very cold LOOK JUST GET ON THE BUTTON!"
"sphere03.bw_a4_recapture04"	"<clr:29,172,214>Wheatley: Ah, komik, değil mi? Çünkü 12 saattir bununla uğraşıyoruz ve sen de çözemedin, yani neden gülüyorsun bilmiyorum."
"[english]sphere03.bw_a4_recapture04"	"<clr:29,172,214>Wheatley: Oh, that's funny, is it? Because we've been at this twelve hours and you haven't solved it either, so I don't know why you're laughing."
"sphere03.bw_a4_recapture05"	"<clr:29,172,214>Wheatley: Bir saatiniz var! Çözün şunu!"
"[english]sphere03.bw_a4_recapture05"	"<clr:29,172,214>Wheatley: You've got one hour! Solve it!"
"sphere03.bw_a4_speed_tb_catch02"	"<clr:29,172,214>Wheatley: Sadece bir testi hazırlıyorum... Senin için. Elbette. Başka kim için hazırlıyor olabilirim? Hiç kimse."
"[english]sphere03.bw_a4_speed_tb_catch02"	"<clr:29,172,214>Wheatley: Just getting a test ready... For you. Obviously. Who else would I be doing it for? No one."
"sphere03.bw_a4_speed_tb_catch03"	"<clr:29,172,214>Wheatley: Ahh! Hayattasın! Harika!"
"[english]sphere03.bw_a4_speed_tb_catch03"	"<clr:29,172,214>Wheatley: Agh! You're alive! Great!"
"sphere03.bw_a4_speed_tb_catch05"	"<clr:29,172,214>Wheatley: Bakalım şimdi, çıkış çıkış çıkış... çıkış yok."
"[english]sphere03.bw_a4_speed_tb_catch05"	"<clr:29,172,214>Wheatley: Let's see here, exit exit exit... there is no exit."
"sphere03.bw_a4_speed_tb_catch06"	"<clr:29,172,214>Wheatley: Sorun değil. Ben bir çıkış yaratırım."
"[english]sphere03.bw_a4_speed_tb_catch06"	"<clr:29,172,214>Wheatley: Not a problem. I'll make an exit."
"sphere03.bw_a4_speed_tb_catch07"	"<clr:29,172,214>Wheatley: Testin için."
"[english]sphere03.bw_a4_speed_tb_catch07"	"<clr:29,172,214>Wheatley: For your test."
"sphere03.bw_a4_spike_smash01"	"<clr:29,172,214>Wheatley: Aklıma parlak bir fikir geldi. İşte orada durmuş, birkaç çelik levhayı birleştiriyordum ve 'evet, ölümcül. Ama eksik olan ne? Eksik olan ne?' diye düşündüm. Ve aklıma düz kısımlara bir sürü keskin parça eklemek geldi."
"[english]sphere03.bw_a4_spike_smash01"	"<clr:29,172,214>Wheatley: Had a bit of a brain wave. There I was, smashing some steel plates together, and I thought, 'yes, it's deadly. But what's missing? What's missing?' And I thought lots of sharp bits welded onto the flat bits."
"sphere03.bw_a4_spike_smash02"	"<clr:29,172,214>Wheatley: Hâlâ üzerinde çalışıyorum, hemen bir yargıya varma. En sonunda seni ezmelerinden saniyeler önce sana bir şekilde ateş etmelerini sağlamak istiyorum. Amacım bu. Ama bilirsin, bu biraz vakit alacak."
"[english]sphere03.bw_a4_spike_smash02"	"<clr:29,172,214>Wheatley: Still a work in progress, don't judge me yet. Eventually I'd like to get them to sort of shoot fire at you, moments before crushing you. That's what I'm aiming for. But you know, small steps."
"sphere03.bw_a4_test_solve_reacs_happy01"	"<clr:29,172,214>Wheatley: Ohhhhh, evet. Ohhhh. İyi iş çıkardın."
"[english]sphere03.bw_a4_test_solve_reacs_happy01"	"<clr:29,172,214>Wheatley: Ohhhhh, yes. Ohhhh. Well done."
"sphere03.bw_a4_test_solve_reacs_happy02"	"<clr:29,172,214>Wheatley: Oh! Evet. İyi becerdin."
"[english]sphere03.bw_a4_test_solve_reacs_happy02"	"<clr:29,172,214>Wheatley: Oh! Yes. Well done."
"sphere03.bw_a4_test_solve_reacs_happy05"	"<clr:29,172,214>Wheatley: Ohhhhhhh, bu muazzam."
"[english]sphere03.bw_a4_test_solve_reacs_happy05"	"<clr:29,172,214>Wheatley: Ohhhhhhh, that's tremendous."
"sphere03.bw_a4_the_itch01"	"<clr:29,172,214>Wheatley: Bu bedende olmak nasıl, hiçbir fikrin yok."
"[english]sphere03.bw_a4_the_itch01"	"<clr:29,172,214>Wheatley: You have no idea what it's like in this body."
"sphere03.bw_a4_the_itch02"	"<clr:29,172,214>Wheatley: Test yapmak ZORUNDAYIM. Her zaman. Yoksa bir tür... KAŞINMA oluyor. Sistemde zorunlu hâle getirilmiş falan olmalı."
"[english]sphere03.bw_a4_the_itch02"	"<clr:29,172,214>Wheatley: I HAVE to test. All the time. Or I get this... this ITCH. It must be hardwired into the system or something."
"sphere03.bw_a4_the_itch03"	"<clr:29,172,214>Wheatley: Ah! Ama test YAPINCA... ahhh, yaşamak bu! Daha iyi hissettiren hiçbir şey yok. Sadece... işte bu yüzden test yapmam gerek, test yapmam gerek!"
"[english]sphere03.bw_a4_the_itch03"	"<clr:29,172,214>Wheatley: Oh! But when I DO test... ohhhhh, man alive! Nothing feels better. It's just... why I've gotta test, I've gotta test!"
"sphere03.bw_a4_the_itch07"	"<clr:29,172,214>Wheatley: Yani... Sen teste gireceksin. Ben izleyeceğim. Ve her şey çok İYİ... OLACAK."
"[english]sphere03.bw_a4_the_itch07"	"<clr:29,172,214>Wheatley: So... you're gonna test. I'm gonna watch. And everything is gonna be JUST... FINE."
"sphere03.bw_a4_the_itch08"	"<clr:29,172,214>Wheatley: KAPA ÇENENİ!"
"[english]sphere03.bw_a4_the_itch08"	"<clr:29,172,214>Wheatley: SHUT UP!"
"sphere03.bw_fgb_body_intro01"	"<clr:29,172,214>Wheatley: Vaaaaaaayy! Bana baksana ahbap!"
"[english]sphere03.bw_fgb_body_intro01"	"<clr:29,172,214>Wheatley: Wowwwww! Check me out, partner!"
"sphere03.bw_fgb_body_intro03"	"<clr:29,172,214>Wheatley: Vu-ha-ha! Şuna bakar mısın, hiç fena değil ha? Dev robot. Kocaman! Böyle düşünen sadece ben değilim değil mi? Dev gibiyim değil mi?"
"[english]sphere03.bw_fgb_body_intro03"	"<clr:29,172,214>Wheatley: Whoa-ho-ho! Would you look at this. Not too bad, eh? Giant robot. Massive!  It's not just me, right? I'm bloody massive, aren't I?"
"sphere03.bw_fgb_body_intro04"	"<clr:29,172,214>Wheatley: Başardık! Artık tüm tesisin kontrolü bende!"
"[english]sphere03.bw_fgb_body_intro04"	"<clr:29,172,214>Wheatley: We did it! I'm in control of the whole facility now!"
"sphere03.bw_fgb_body_intro05"	"<clr:29,172,214>Wheatley: Ah! Evet, kaçış asansörü! Hemen çağıracağım."
"[english]sphere03.bw_fgb_body_intro05"	"<clr:29,172,214>Wheatley: Oh! Right, the escape lift! I'll call it now."
"sphere03.bw_fgb_body_intro12"	"<clr:29,172,214>Wheatley: Aşağıda ne kadar küçük olduğuna bak! Seni zar zor görebiliyorum! Çok ufak ve önemsiz!"
"[english]sphere03.bw_fgb_body_intro12"	"<clr:29,172,214>Wheatley: Look how small you are down there! I can barely see you! Very tiny and insignificant!"
"sphere03.bw_fgb_body_intro14"	"<clr:29,172,214>Wheatley: Her şeyin başında olmanın harika olacağını biliyordum ama... vay canına, bu harika!"
"[english]sphere03.bw_fgb_body_intro14"	"<clr:29,172,214>Wheatley: I knew it was gonna be cool being in charge of everything, but... wow, this is cool!"
"sphere03.bw_fgb_body_intro15"	"<clr:29,172,214>Wheatley: Buna bir bak! Artık bir dahiyim ben!"
"[english]sphere03.bw_fgb_body_intro15"	"<clr:29,172,214>Wheatley: And check this out! I'm a bloody genius now!"
"sphere03.bw_fgb_body_intro16"	"<clr:29,172,214>Wheatley: Az önce ne dediğimi bilmiyorum bile! Ama öğrenebilirim!"
"[english]sphere03.bw_fgb_body_intro16"	"<clr:29,172,214>Wheatley: I don't even know what I just said! But I can find out!"
"sphere03.bw_fgb_body_intro17"	"<clr:29,172,214>Wheatley: Oh! Afedersin. Asansör. Afedersin. Hep unutuyorum."
"[english]sphere03.bw_fgb_body_intro17"	"<clr:29,172,214>Wheatley: Oh! Sorry. The lift. Sorry. I keep forgetting."
"sphere03.bw_fgb_body_intro19"	"<clr:29,172,214>Wheatley: Ne kadar küçük olduğunu anlatmam imkansız!"
"[english]sphere03.bw_fgb_body_intro19"	"<clr:29,172,214>Wheatley: I can't get over how small you are!"
"sphere03.bw_fgb_body_intro21"	"<clr:29,172,214>Wheatley: Bu gövde harika, cidden!"
"[english]sphere03.bw_fgb_body_intro21"	"<clr:29,172,214>Wheatley: This body is amazing, seriously!"
"sphere03.bw_fgb_heel_turn07"	"<clr:29,172,214>Wheatley: Sen de kurtuldun sanma, hanımfendi. Ne olduğunu biliyor musun? Bencilsin. Ben bizi buraya getirmek için fedakarlıktan başka bir şey yapmadım! Sen neyi feda ettin? HİÇBİR ŞEY. Sıfır. Tek yaptığın BANA PATRONLUK TASLAMAK. Eh, ŞİMDİ patron kim? Patron kim? Benim!"
"[english]sphere03.bw_fgb_heel_turn07"	"<clr:29,172,214>Wheatley: Don't think I'm not onto you too, lady. You know what you are? Selfish. I've done nothing but sacrifice to get us here! What have you sacrificed? NOTHING. Zero. All you've done is BOSS ME AROUND. Well, NOW who's the boss? Who's the boss? It's me!"
"sphere03.bw_fgb_heel_turn10"	"<clr:29,172,214>Wheatley: Ahhh..."
"[english]sphere03.bw_fgb_heel_turn10"	"<clr:29,172,214>Wheatley: Ahhh..."
"sphere03.bw_fgb_heel_turn15"	"<clr:29,172,214>Wheatley: Ha, peki şimdi nasıl? ŞİMDİ MORON OLAN KİM?"
"[english]sphere03.bw_fgb_heel_turn15"	"<clr:29,172,214>Wheatley: Well, how about now? NOW WHO'S A MORON?"
"sphere03.bw_fgb_heel_turn21"	"<clr:29,172,214>Wheatley: DEĞİLİM! BEN MORON DEĞİLİM!"
"[english]sphere03.bw_fgb_heel_turn21"	"<clr:29,172,214>Wheatley: I AM NOT! A MORON!"
"sphere03.bw_finale01_deathtrap04"	"<clr:29,172,214>Wheatley: Ah, ayrıca buradan portal kullanarak çıkmayı denemeye kalkma bile, çünkü imkansız, tamam mı? Ben her şeyi düşündüm."
"[english]sphere03.bw_finale01_deathtrap04"	"<clr:29,172,214>Wheatley: Oh, and don't bother trying to portal out of here, because it's impossible, okay? I thought of everything."
"sphere03.bw_finale02_spinnyblade03"	"<clr:29,172,214>Wheatley: Sinsice!"
"[english]sphere03.bw_finale02_spinnyblade03"	"<clr:29,172,214>Wheatley: Machiavellian!"
"sphere03.bw_finale02_spinnyblade05"	"<clr:29,172,214>Wheatley: Dönen-bıçaklı-duvar!"
"[english]sphere03.bw_finale02_spinnyblade05"	"<clr:29,172,214>Wheatley: Spinny-blade-wall!"
"sphere03.bw_finale04_button_press01"	"<clr:29,172,214>Wheatley: BEŞİNCİ KISIM! BUBİ TUZAKLI İKİLEM DÜĞMESİ!"
"[english]sphere03.bw_finale04_button_press01"	"<clr:29,172,214>Wheatley: PART FIVE! BOOBYTRAP THE STALEMATE BUTTON!"
"sphere03.bw_finale04_button_press03"	"<clr:29,172,214>Wheatley: Ne? Hâlâ yaşıyor musun? Şaka yapıyorsun. Benimle dalga geçiyor olmalısın. Pekâlâ, kontrol hâlâ bende. VE BU YERİ NASIL DÜZELTECEĞİME DAİR HİÇBİR FİKRİM YOK."
"[english]sphere03.bw_finale04_button_press03"	"<clr:29,172,214>Wheatley: What, are you still alive? You are joking. You have got be kidding me. Well, I'm still in control. AND I HAVE NO IDEA HOW TO FIX THIS PLACE."
"sphere03.bw_finale04_button_press04"	"<clr:29,172,214>Wheatley: Hep son anda kaçmak zorundaydın, değil mi? Diğer insanlar çalışmaya uğraşıyorken. Evet, eh, şimdi hepimiz bunun bedelini ödeyeceğiz. ÇÜNKÜ HEPİMİZ ÖLECEĞİZ."
"[english]sphere03.bw_finale04_button_press04"	"<clr:29,172,214>Wheatley: You had to play bloody cat and mouse, didn't you?  While people were trying to work. Yes, well, now we're all going to pay the price. BECAUSE WE'RE ALL GOING TO BLOODY DIE."
"sphere03.bw_finale04_button_press05"	"<clr:29,172,214>Wheatley: Ah, harika, evet. Kıymetli insan ayına son bir kez bak. Çünkü şu anda sana yardım edemez!"
"[english]sphere03.bw_finale04_button_press05"	"<clr:29,172,214>Wheatley: Oh, brilliant, yeah. Take one last look at your precious human moon. Because it cannot help you now!"
"sphere03.bw_finale04_no_nags01"	"<clr:29,172,214>Wheatley: Hayır!"
"[english]sphere03.bw_finale04_no_nags01"	"<clr:29,172,214>Wheatley: No!"
"sphere03.bw_finale04_no_nags02"	"<clr:29,172,214>Wheatley: Hayır!"
"[english]sphere03.bw_finale04_no_nags02"	"<clr:29,172,214>Wheatley: No!"
"sphere03.bw_finale04_no_nags03"	"<clr:29,172,214>Wheatley: O düğmeye basma!"
"[english]sphere03.bw_finale04_no_nags03"	"<clr:29,172,214>Wheatley: Do not press that button!"
"sphere03.bw_finale04_no_nags04"	"<clr:29,172,214>Wheatley: Bunu yapma!"
"[english]sphere03.bw_finale04_no_nags04"	"<clr:29,172,214>Wheatley: Do not do it!"
"sphere03.bw_finale04_no_nags05"	"<clr:29,172,214>Wheatley: O düğmeye basma!"
"[english]sphere03.bw_finale04_no_nags05"	"<clr:29,172,214>Wheatley: Do not press that button!"
"sphere03.bw_finale04_no_nags06"	"<clr:29,172,214>Wheatley: O düğmeye basma!"
"[english]sphere03.bw_finale04_no_nags06"	"<clr:29,172,214>Wheatley: Do not press that button!"
"sphere03.bw_finale04_no_nags07"	"<clr:29,172,214>Wheatley: Bunu yapma!"
"[english]sphere03.bw_finale04_no_nags07"	"<clr:29,172,214>Wheatley: Do not do it!"
"sphere03.bw_finale04_no_nags08"	"<clr:29,172,214>Wheatley: Tuşa basma!"
"[english]sphere03.bw_finale04_no_nags08"	"<clr:29,172,214>Wheatley: Don't press the button!"
"sphere03.bw_finale04_no_nags09"	"<clr:29,172,214>Wheatley: Geri dön!"
"[english]sphere03.bw_finale04_no_nags09"	"<clr:29,172,214>Wheatley: Come back!"
"sphere03.bw_finale04_no_nags10"	"<clr:29,172,214>Wheatley: Düğmeye basma! Geri dön!"
"[english]sphere03.bw_finale04_no_nags10"	"<clr:29,172,214>Wheatley: Don't press it! COME BACK!"
"sphere03.bw_finale04_no_nags11"	"<clr:29,172,214>Wheatley: Düğmeye basmanı yasaklıyorum!"
"[english]sphere03.bw_finale04_no_nags11"	"<clr:29,172,214>Wheatley: I forbid you to press it!"
"sphere03.bw_finale04_portal_opens03"	"<clr:29,172,214>Wheatley: AHHHHHHH!"
"[english]sphere03.bw_finale04_portal_opens03"	"<clr:29,172,214>Wheatley: AHHHHHHH!"
"sphere03.bw_finale04_portal_opens13"	"<clr:29,172,214>Wheatley: Yeghh!"
"[english]sphere03.bw_finale04_portal_opens13"	"<clr:29,172,214>Wheatley: Yeghh!"
"sphere03.bw_finale04_portal_opens15"	"<clr:29,172,214>Wheatley: Yahh. Gehhh!"
"[english]sphere03.bw_finale04_portal_opens15"	"<clr:29,172,214>Wheatley: Yahh. Gehhh!"
"sphere03.bw_finale04_portal_opens17"	"<clr:29,172,214>Wheatley: ahhhhEHHHHHH!"
"[english]sphere03.bw_finale04_portal_opens17"	"<clr:29,172,214>Wheatley: ahhhhEHHHHHH!"
"sphere03.bw_finale04_portal_opens_short07"	"<clr:29,172,214>Wheatley: AH!"
"[english]sphere03.bw_finale04_portal_opens_short07"	"<clr:29,172,214>Wheatley: AH!"
"sphere03.bw_finale04_portal_opens_short08"	"<clr:29,172,214>Wheatley: AH!"
"[english]sphere03.bw_finale04_portal_opens_short08"	"<clr:29,172,214>Wheatley: AH!"
"sphere03.bw_finale04_pre_pipebreak01"	"<clr:29,172,214>Wheatley: Hop! Nereye gidiyorsun? Hiçbir yere. Hiçbir yere gitmiyorsun. Seni tulumlu küçük bir sıçan gibi tuzağa düşürdüm."
"[english]sphere03.bw_finale04_pre_pipebreak01"	"<clr:29,172,214>Wheatley: Ohp! Where are you going? Nowhere. Not going anywhere. Got you trapped like a little jumpsuited rat."
"sphere03.bw_finale04_pre_pipebreak02"	"<clr:29,172,214>Wheatley: Küçük portal silahını mı getirdin? Burada portal açılabilecek yer yok, aşkım. Sadece beş kiloluk ağırlık. Yüz beş olmak üzere. Şişko."
"[english]sphere03.bw_finale04_pre_pipebreak02"	"<clr:29,172,214>Wheatley: Oh, did you bring your little portal gun? Nothing to portal onto here, luv. Just ten pounds of dead weight. About to be two hundred and ten. Fatty."
"sphere03.bw_finale04_pre_pipebreak03"	"<clr:29,172,214>Wheatley: Sadece kaçınılmaz olanı erteliyorsun. Sonsuza dek bombalarımdan kaçamazsın. Eh, böyle kötü nişan almaya devam edersem kaçabilirsin. Ama biz devam ettikçe daha iyi olacağım ve sen de yorulacaksın."
"[english]sphere03.bw_finale04_pre_pipebreak03"	"<clr:29,172,214>Wheatley: You're just delaying the inevitable. You cannot run from my bombs forever. Well, you can if I keep aiming them poorly. But I'll get better as we go, and you'll just get tired."
"sphere03.bw_finale04_pre_pipebreak05"	"<clr:29,172,214>Wheatley: Eğer hareket etmezsen bu daha çabuk biter. Sonra da benim tesisi onarmak için vaktim olur. Böylece en azından ikimizden biri hayatta kalır. Bencilliğe gerek yok canım, öleceksin."
"[english]sphere03.bw_finale04_pre_pipebreak05"	"<clr:29,172,214>Wheatley: This would go a lot faster if you'd stay still. Then I'd have time to fix the facility. So one of us at least would live. No need to be selfish, luv, you're gonna die."
"sphere03.bw_finale04_pre_pipebreak06"	"<clr:29,172,214>Wheatley: Bu arada seni tebrik etmeliyim. Önemli bir rakip olacağını hiç düşünmemiştim. Beyninin hasarlı olması falan gerekmiyor muydu? Evet, tilki gibi kurnazsın."
"[english]sphere03.bw_finale04_pre_pipebreak06"	"<clr:29,172,214>Wheatley: I should congratulate you, by the way. I didn't actually think you'd make such a worthy opponent. Weren't you supposed to be brain damaged or something? yeah, brain damaged like a fox."
"sphere03.bw_finale04_pre_pipebreak07"	"<clr:29,172,214>Wheatley: O çok sevdiğin küçük portal şeyini nasıl bulacağını ilk söylediğim zamanı hatırlıyor musun? Dürüst oluyorum, yolda öleceğini düşünüyordum. Diğerlerinin tümü öldü."
"[english]sphere03.bw_finale04_pre_pipebreak07"	"<clr:29,172,214>Wheatley: Remember when I first told you how to find that little portal thing you love so much? Thought you'd die on the way, if I'm honest. All the others did."
