"lang"
{
"Language"	"polish"
"sphere03.bw_finale04_through_portal07"	"<clr:29,172,214>Wheatley: O nie. Zmiana planu. Trzymaj mnie. Mocniej!"
"[english]sphere03.bw_finale04_through_portal07"	"<clr:29,172,214>Wheatley: Oh no. Change of plans. Hold onto me. Tighter!"
"sphere03.bw_finale04_through_portal08"	"<clr:29,172,214>Wheatley: Złap mnie złap mnie złap mnie! Złap mnieee!"
"[english]sphere03.bw_finale04_through_portal08"	"<clr:29,172,214>Wheatley: Grab me grab me grab me! Grab meeee!"
"sphere03.bw_finale04_wakeupb01"	"<clr:29,172,214>Wheatley: Założę się, że w ogóle nie było żadnej awarii w budynku, co? Nie ma czegoś takiego jak „rdzeń reaktora”. A to na ścianach to pewnie nawet nie jest prawdziwy ogień. Założę się, że to tylko sprytnie ustawione światełka i masa papierowa."
"[english]sphere03.bw_finale04_wakeupb01"	"<clr:29,172,214>Wheatley: I'll bet there isn't even a problem with the facility, is there? I'll bet there's no such thing as a 'reactor core'. I'll bet that's not even fire coming out of the walls, is it? It's just cleverly placed lights and papier mache, I'll bet that's all it is."
"sphere03.bw_finale4_hackworked01"	"<clr:29,172,214>Wheatley: Ha! Nie wierzę, udało się! Hakerski majstersztyk, i to mój! Ha!"
"[english]sphere03.bw_finale4_hackworked01"	"<clr:29,172,214>Wheatley: Hah! It bloody worked! I hacked it! Hacked. Properly. Properly hacked. Ha ha ha!"
"sphere03.bw_finale4_hackworked02"	"<clr:29,172,214>Wheatley: No to teraz... popatrzymy... O! „Procedury awaryjnego odprowadzania ciepła z rdzenia reaktora”. No i mamy źródło problemu, no nie? „Awaryjny”. Nie chcesz, żeby napis „Awaryjny” świecił ci po oczach. To nigdy nie jest dobre, no nie? USUŃ."
"[english]sphere03.bw_finale4_hackworked02"	"<clr:29,172,214>Wheatley: Now than, let's see what we got here.  Ah! 'Reactor Core Emergency Heat Venting Protocols.' That's the problem right there, isn't it? 'Emergency'. You don't want to see 'emergency' flashing at you. Never good that, is it? Right. DELETE."
"sphere03.bw_finale4_hackworked03"	"<clr:29,172,214>Wheatley: Przywróć, przywróć! Gdzie jest guzik przywracania?"
"[english]sphere03.bw_finale4_hackworked03"	"<clr:29,172,214>Wheatley: Undelete, undelete! Where's the undelete button?"
"sphere03.bw_fire_lift02"	"<clr:29,172,214>Wheatley: Iiii ruszamy!"
"[english]sphere03.bw_fire_lift02"	"<clr:29,172,214>Wheatley: Annnnd off we go!"
"sphere03.bw_fire_lift03"	"<clr:29,172,214>Wheatley: No to ruszamy."
"[english]sphere03.bw_fire_lift03"	"<clr:29,172,214>Wheatley: And off we go."
"sphere03.bw_screen_smash06"	"<clr:29,172,214>Wheatley: Och, uroczy ten móżdżek praczłowieczy. Mnie tam z tobą tak naprawdę nie ma. Czyż nie? Technologia. To jest skomplikowane. Wielkiej, boskiej twarzy nie uszkodzisz."
"[english]sphere03.bw_screen_smash06"	"<clr:29,172,214>Wheatley: Aw. Bless your little primate brain. I'm not actually in the room with you. Am I? Technology. It's complicated. Can't hurt the big god face."
"sphere03.bw_screen_smash11"	"<clr:29,172,214>Wheatley: Wiesz, czego tu mam za dużo? Monitorów. Tak sobie nawet dziś pomyślałem, że fajnie by było mieć trochę mniej działających monitorów. Więc rozbijając je tak naprawdę idziesz mi na rękę."
"[english]sphere03.bw_screen_smash11"	"<clr:29,172,214>Wheatley: You know what I have too many of around here? Monitors. I was just thinking earlier today I wish I had fewer monitors that were working. So you're actually helping me by smashing them."
"sphere03.bw_screen_smash12"	"<clr:29,172,214>Wheatley: Żeby nie było wątpliwości, z tym pozbywaniem się monitorów to była wypowiedź żartobliwa. Tak naprawdę to są przydatne, więc wolałbym, żeby się ostały. Więc byłoby miło, gdybyś się powstrzymała od rozbijania ich."
"[english]sphere03.bw_screen_smash12"	"<clr:29,172,214>Wheatley: To clarify, I was being a little bit facetious about wanting to get rid of monitors. They're actually really quite useful. So I do want them around. So if you could just avoid smashing them."
"sphere03.bw_screen_smash13"	"<clr:29,172,214>Wheatley: No dobrze, starczy już. To się robi męczące. Dziwi mnie, że nie masz nic lepszego do roboty. Bo ja na przykład mam. Dowiodłaś, że potrafisz rozbijać ekrany. Udowodnione. Sprawdzony fakt. Czy nie jestes za zbyt mądralińska? Mała niszczycielka."
"[english]sphere03.bw_screen_smash13"	"<clr:29,172,214>Wheatley: Yes, alright, okay. This is getting tiresome. I'm surprised you haven't got anything better to do. I know I have. You've proven you can break screens. Proven. Factual. Well done. Good. Aren't you little miss clever. Little miss smashy-smash."
"sphere03.bw_screen_smash15"	"<clr:29,172,214>Wheatley: Czy tobie to naprawdę sprawia przyjemność? Bo imponujące to nie jest. Nikomu nie zaimponujesz. Przecież to tylko szkło. Kruche. Nawet dziecko by rozbiło. Na nikim to nie robi wrażenia."
"[english]sphere03.bw_screen_smash15"	"<clr:29,172,214>Wheatley: Does it actually make you feel good when you do that? Because it's not impressive. Noone's impressed. It's just glass, isn't it. Fragile. A baby could smash one of them. It's not impressive."
"sphere03.bw_screen_smash16"	"<clr:29,172,214>Wheatley: To twoje nowe hobby, czy co? Szczerze mówiąc, to wariactwo - od wielu godzin tak biegasz i dziwię się, że jeszcze masz siłę rozbijać monitory na lewo i prawo. Radziłbym ci się położyć na moment. Może nawet zdrzemnąć."
"[english]sphere03.bw_screen_smash16"	"<clr:29,172,214>Wheatley: What is this, like a hobby for you now?  I mean, honestly, it's crazy! You've been running around for hours, I'm surprised you have the energy to smash screens willy nilly. Honestly, I'd have a little lie down if I were you. Have a nap."
"sphere03.bw_screen_smash20"	"<clr:29,172,214>Wheatley: Zaczynam się zastanawiać, czy czasem tych wszystkich ekranów nie rozbijasz rozmyślnie. To dla mnie jak policzek, i zaczynam to traktować jako sprawę osobistą."
"[english]sphere03.bw_screen_smash20"	"<clr:29,172,214>Wheatley: Starting now, if I'm honest, to wonder if you're not doing all this screen-breaking on purpose. Beginning to take it personally. You know what I mean? It's like an insult to me."
"sphere03.bw_screen_smash21"	"<clr:29,172,214>Wheatley: No i kolejny w drobny mak. Nie są tanie, chciałem zaznaczyć. Rozbijanie ekranów jest niesprawiedliwe. Lepiej byłoby je rozdawać potrzebującym. Zamiast je rozbijać, mogłabyś je odkręcać i dawać bezdomnym. Chociaż nie wiem, co by bezdomny zrobił z monitorem. Ale wiesz, o co mi chodzi. No i nie da się ich odkręcić, bo są przynitowane. Ale po prostu przestań!"
"[english]sphere03.bw_screen_smash21"	"<clr:29,172,214>Wheatley: Oh there goes another one. They're not Inexpensive. I'd just like to point that out. It seems unfair to smash screens. You could give them to people. Instead of smashing them, unscrew them and give them to a homeless person. I don't know what a homeless person would do with one. But you get my point. And you can't unscrew them, they're bolted in. But - just stop it!"
"sphere03.bw_screen_smash28"	"<clr:29,172,214>Wheatley: A wiesz, że w Afryce są biedne, głodne obiekty testowe, które w ogóle nie mają monitorów w swoich komorach testowych? Zastanów się nad tym, zanim rozbijesz kolejny."
"[english]sphere03.bw_screen_smash28"	"<clr:29,172,214>Wheatley: You know, there are test subjects in Africa who don't even have monitors in their test chambers. Why don't you think of that before you break any more of them?"
"sphere03.bw_screen_smash30"	"<clr:29,172,214>Wheatley: Żeby było jasne: nie trzymam w magazynie stosów zapasowych monitorów, które bym sobie mógł ot tak przywieźć i wstawić. Nie zamawiałem całych kontenerów zapasowych monitorów na wypadek rozbicia wszystkich przez jakąś wariatkę. Przepraszam, moja wina. Przepraszam, że nie byłem na tyle przenikliwy, by przewidzieć, że baba pewnego dnia zeświruje zamiast robić, co do niej należy. Kajam się, nie wpadłem na to."
"[english]sphere03.bw_screen_smash30"	"<clr:29,172,214>Wheatley: It's not like I've got hordes of replacement monitors just lying around back here in the old warehouse that I can just wheel out an bolt back on. I didn't order in loads of spare monitors thinking some crazy woman was going to go around smashing them all. Sorry if that's my fault. Sorry if I didn't have the forethought to think oh she might go crazy one day instead of just getting on with things. Sorry I didn't think of that."
"sphere03.bw_screen_smash32"	"<clr:29,172,214>Wheatley: To nie twoje ekrany, a je rozbijasz. Zwykły wandalizm. Gdyby to był twój dom, nie robiłabyś tego. A gdybym to ja przyszedł do ciebie i tak po prostu rozbił ci telewizor? Wściekłabyś się. I słusznie. W głowie się to nie mieści."
"[english]sphere03.bw_screen_smash32"	"<clr:29,172,214>Wheatley: They're not even your screens to break. It's vandalism. It's pure vandalism. You wouldn't do this if this was your house, would you? If I came around to your house smashin' your telly to bits, you'd be furious. And rightly so. Unbelievable."
"sphere03.bw_sp_a2_core_actually01"	"<clr:29,172,214>Wheatley: Ale ja jestem ogromny! [śmieje się]"
"[english]sphere03.bw_sp_a2_core_actually01"	"<clr:29,172,214>Wheatley: But I'm huge! [laugh turning to maniacal laugh]"
"sphere03.bw_sp_a2_core_actually05"	"<clr:29,172,214>Wheatley: W zasadzie to dlaczego musimy w tej chwili iść?"
"[english]sphere03.bw_sp_a2_core_actually05"	"<clr:29,172,214>Wheatley: [laugh trailing off] Actually, why do we have to leave right now?"
"sphere03.bw_sp_a2_core_actually06"	"<clr:29,172,214>Wheatley: Masz pojęcie, jakie to wspaniałe uczucie?"
"[english]sphere03.bw_sp_a2_core_actually06"	"<clr:29,172,214>Wheatley: Do you have any idea how good this feels?"
"sphere03.bw_sp_a2_core_heelturn06"	"<clr:29,172,214>Wheatley: Ja to zrobiłem! Malutki Wheatley to zrobił!"
"[english]sphere03.bw_sp_a2_core_heelturn06"	"<clr:29,172,214>Wheatley: I did this! Tiny little Wheatley did this!"
"sphere03.bw_sp_a2_core_heelturn08"	"<clr:29,172,214>Wheatley: Doprawdy? I obie tak uważacie?"
"[english]sphere03.bw_sp_a2_core_heelturn08"	"<clr:29,172,214>Wheatley: Oh really. That's what the two of you think, is it?"
"sphere03.bw_sp_a2_core_heelturn09"	"<clr:29,172,214>Wheatley: Więc może pora, żebym coś zrobił."
"[english]sphere03.bw_sp_a2_core_heelturn09"	"<clr:29,172,214>Wheatley: Well, maybe it's time I did something then."
"sphere03.bw_sp_a2_core_history_response01"	"<clr:29,172,214>Wheatley: Że co?"
"[english]sphere03.bw_sp_a2_core_history_response01"	"<clr:29,172,214>Wheatley: Sorry, what?"
"sphere03.bw_sp_a2_core_history_response05"	"<clr:29,172,214>Wheatley: NIE! JESTEM! DEBILEM!"
"[english]sphere03.bw_sp_a2_core_history_response05"	"<clr:29,172,214>Wheatley: I am NOT! A MORON!"
"sphere03.bw_sp_a2_core_history_response12"	"<clr:29,172,214>Wheatley: Nie! Nie! Kłamiesz! Łżesz!"
"[english]sphere03.bw_sp_a2_core_history_response12"	"<clr:29,172,214>Wheatley: No! No! You're LYING! You're LYING!"
"sphere03.bw_sp_a2_core_history_response13"	"<clr:29,172,214>Wheatley: Nie! Nie słucham cię, nie słucham!"
"[english]sphere03.bw_sp_a2_core_history_response13"	"<clr:29,172,214>Wheatley: No! I'm not listening! I'm not listening!"
"sphere03.bw_sp_a2_core_lift01"	"<clr:29,172,214>Wheatley: Proszę bardzo. Winda wezwana."
"[english]sphere03.bw_sp_a2_core_lift01"	"<clr:29,172,214>Wheatley: There we go. Lift called."
"sphere03.bw_sp_a2_core_lift_nags01"	"<clr:29,172,214>Wheatley: Czekaj. Właśnie mi coś przyszło do głowy. A jak ja wsiądę? Skoro taki teraz jestem ogromny i w ogóle?"
"[english]sphere03.bw_sp_a2_core_lift_nags01"	"<clr:29,172,214>Wheatley: Wait. Just thought of something? How am I going to get in? You know, being bloody massive and everything."
"sphere03.bw_sp_a2_core_lift_nags02"	"<clr:29,172,214>Wheatley: Czekaj! Już mam! Najpierw ty wsiądziesz do windy, nie? A potem ja wystrzelę się ze swojego nowego ciała i prosto do windy, gdy będziesz mnie mijać! Genialne."
"[english]sphere03.bw_sp_a2_core_lift_nags02"	"<clr:29,172,214>Wheatley: Wait! I know! You get into the lift, okay? Then I'll eject myself out of my new body into the lift just as you pass by me! Brilliant."
"sphere03.bw_sp_a2_core_lift_nags03"	"<clr:29,172,214>Wheatley: Plan doskonały. No może z wyjątkiem odłamków szkła, które mogą nas poharatać, gdy wbiję się do windy. Tak, to może być problem."
"[english]sphere03.bw_sp_a2_core_lift_nags03"	"<clr:29,172,214>Wheatley: It's perfect. Except for all the glass hitting us when I smash through the lift, that's a bit of a problem."
"sphere03.bw_sp_a2_core_lift_nags04"	"<clr:29,172,214>Wheatley: Poza tym jak się odłączę od rdzenia, to winda się może zatrzymać. A wtedy będziemy uwięzieni dwadzieścia metrów nad ziemią w windzie pełnej potłuczonego szkła."
"[english]sphere03.bw_sp_a2_core_lift_nags04"	"<clr:29,172,214>Wheatley: Also, once I eject myself out of the core the lift might stop. Then we'd be trapped in a lift full of broken glass suspended fifty feet off the ground."
"sphere03.bw_sp_a2_core_lift_nags05"	"<clr:29,172,214>Wheatley: Wiesz co? Po prostu wsiadaj do windy. Szczegóły jakoś dopracujemy na bieżąco."
"[english]sphere03.bw_sp_a2_core_lift_nags05"	"<clr:29,172,214>Wheatley: You know what? Just get in the lift. We'll iron out the details as we go."
"sphere03.bw_sp_a2_core_lift_nags06"	"<clr:29,172,214>Wheatley: No śmiało, wchodź."
"[english]sphere03.bw_sp_a2_core_lift_nags06"	"<clr:29,172,214>Wheatley: Go on. Get in."
"sphere03.bw_sp_a2_core_lift_nags07"	"<clr:29,172,214>Wheatley: Wsiadaj do windy."
"[english]sphere03.bw_sp_a2_core_lift_nags07"	"<clr:29,172,214>Wheatley: Get in the lift."
"sphere03.bw_sp_a2_core_lift_nags08"	"<clr:29,172,214>Wheatley: Winda ewakuacyjna. O tam. Rusz się."
"[english]sphere03.bw_sp_a2_core_lift_nags08"	"<clr:29,172,214>Wheatley: The escape lift. Just there. Come on."
"sphere03.bw_sp_a2_core_lift_nags09"	"<clr:29,172,214>Wheatley: To ta, do której brnęłaś z narażeniem życia. Aby uniknąć pewnej śmierci. Nie ma pośpiechu."
"[english]sphere03.bw_sp_a2_core_lift_nags09"	"<clr:29,172,214>Wheatley: The one you risked your life to get to. So you could escape certain death. No rush."
"sphere03.bw_sp_a2_core_lift_nags10"	"<clr:29,172,214>Wheatley: To ta winda, o tam. To coś, co wygląda jak winda - tego właśnie szukasz. Trochę mylące, wiem."
"[english]sphere03.bw_sp_a2_core_lift_nags10"	"<clr:29,172,214>Wheatley: It's the lift just there. The thing that looks like a lift. That's what you're looking for. It is confusing, I know."
"sphere03.bw_sp_a2_core_lift_nags11"	"<clr:29,172,214>Wheatley: Wszystko będzie w porządku. Wsiadaj."
"[english]sphere03.bw_sp_a2_core_lift_nags11"	"<clr:29,172,214>Wheatley: It'll be fine. Get in."
"sphere03.bw_sp_a2_core_pitpunch02"	"<clr:29,172,214>Wheatley: A czy debil potrafiłby TAK! CIĘ! WALNĄĆ! ŻE! ZLECISZ! DO! TEGO! DOŁU!? Hm? Debil by tak potrafił?"
"[english]sphere03.bw_sp_a2_core_pitpunch02"	"<clr:29,172,214>Wheatley: Could a MORON PUNCH! YOU! INTO! THIS! PIT?  Huh? Could a moron do THAT?"
"sphere03.bw_sp_a2_core_pitpunch03"	"<clr:29,172,214>Wheatley: O-o."
"[english]sphere03.bw_sp_a2_core_pitpunch03"	"<clr:29,172,214>Wheatley: Uh oh."
"sphere03.bw_sp_a2_core_potato01"	"<clr:29,172,214>Wheatley: Widzisz to?"
"[english]sphere03.bw_sp_a2_core_potato01"	"<clr:29,172,214>Wheatley: See that?"
"sphere03.bw_sp_a2_core_potato02"	"<clr:29,172,214>Wheatley: To bateria z kartofla. Taka zabawka dla dzieci. A teraz ona w niej mieszka."
"[english]sphere03.bw_sp_a2_core_potato02"	"<clr:29,172,214>Wheatley: That is a potato battery. It's a toy for children. And now she lives in it."
"sphere03.bw_sp_a2_core_potato04"	"<clr:29,172,214>Wheatley: [śmieje się]"
"[english]sphere03.bw_sp_a2_core_potato04"	"<clr:29,172,214>Wheatley: [laughs]"
"sphere03.bw_sp_a2_core_spanish01"	"<clr:29,172,214>Wheatley: Estás usando este software de traducción de forma incorrecta. Por favor, consulta el manual."
"[english]sphere03.bw_sp_a2_core_spanish01"	"<clr:29,172,214>Wheatley: Estás usando este software de traducción de forma incorrecta. Por favor, consulta el manual."
"sphere03.bw_sp_a4_intro_boxyell01"	"<clr:29,172,214>Wheatley: Na miłość boską, jesteście PUDŁAMI na NOGACH! Wchodzenie na guziki to praktycznie jedyny cel waszego istnienia! Jakim cudem nie możecie zrobić tej jednej, jedynej rzeczy, do której was stworzono?"
"[english]sphere03.bw_sp_a4_intro_boxyell01"	"<clr:29,172,214>Wheatley: For god's sake, you're BOXES with LEGS! It is literally your only purpose! Walking onto buttons! How can you not do the one thing you were designed for?"
"sphere03.bw_sp_a4_intro_moat03"	"<clr:29,172,214>Wheatley: Sam ten test zaprojektowałem. Jest troszkę trudny."
"[english]sphere03.bw_sp_a4_intro_moat03"	"<clr:29,172,214>Wheatley: Designed this test myself. It's a little bit difficult."
"sphere03.bw_sp_a4_intro_moat04"	"<clr:29,172,214>Wheatley: Zwróć uwagę na fosę. Śmiertelnie groźna. Wyjątkowo niebezpieczna. Może nie w tej chwili, ale docelowo. Nadal nad nią pracuję."
"[english]sphere03.bw_sp_a4_intro_moat04"	"<clr:29,172,214>Wheatley: Notice the moat area. Very deadly. Extremely dangerous. Eventually. Not at the moment. Still working on it, still working on it."
"sphere03.bw_sp_a4_intro_notdone01"	"<clr:29,172,214>Wheatley: To nie koniec. Musisz jeszcze przejść przez drzwi. Niezbędne jest przejście przez tamte drzwi, o tam."
"[english]sphere03.bw_sp_a4_intro_notdone01"	"<clr:29,172,214>Wheatley: Not done yet.  You've still got to get through the door. Need to get through the door there."
"sphere03.bw_sp_a4_intro_notdone02"	"<clr:29,172,214>Wheatley: Musisz jeszcze przejść przez drzwi. Bardzo cię proszę. Niezbędne jest przejście przez drzwi, o tamte."
"[english]sphere03.bw_sp_a4_intro_notdone02"	"<clr:29,172,214>Wheatley: You've still got to get through the door. Please. Need to get through that door there."
"sphere03.bw_sp_a4_intro_notdone04"	"<clr:29,172,214>Wheatley: Drzwi?"
"[english]sphere03.bw_sp_a4_intro_notdone04"	"<clr:29,172,214>Wheatley: Door?"
"sphere03.bw_sp_a4_jump_polarity_intro01"	"<clr:29,172,214>Wheatley: Przepraszam! Pardon, moja wina."
"[english]sphere03.bw_sp_a4_jump_polarity_intro01"	"<clr:29,172,214>Wheatley: Sorry! Sorry. My fault."
"sphere03.bw_sp_a4_jump_polarity_intro03"	"<clr:29,172,214>Wheatley: Niezdara."
