"lang"
{
"Language"	"dutch"
"[english]sphere03.bw_sp_a4_tb_wall_button_solve02"	"<clr:29,172,214>Wheatley: Ohhhh, here we go... here it comes..."
"sphere03.bw_sp_a4_tb_wall_button_solve04"	"<clr:29,172,214>Wheatley: Ik bereid me voor op iets leuks... ik wil de spanning niet opvoeren... maar dit wordt goed, ik weet het zeker..."
"[english]sphere03.bw_sp_a4_tb_wall_button_solve04"	"<clr:29,172,214>Wheatley: Preparing to love this... don't want to build it up too much... but I think this one's going to be good, I can tell..."
"sphere03.bw_sp_a4_tb_wall_button_solve06"	"<clr:29,172,214>Wheatley: Oh. Teleurstellend."
"[english]sphere03.bw_sp_a4_tb_wall_button_solve06"	"<clr:29,172,214>Wheatley: Oh. Disappointing."
"sphere03.bw_sp_a4_tb_wall_button_solve08"	"<clr:29,172,214>Wheatley: Aah. Wat was dat? Dat was niets!"
"[english]sphere03.bw_sp_a4_tb_wall_button_solve08"	"<clr:29,172,214>Wheatley: Ahungh. What was that? That was nothing! That was nothing!"
"sphere03.bw_sp_a4_tb_wall_button_solve09"	"<clr:29,172,214>Wheatley: Aah."
"[english]sphere03.bw_sp_a4_tb_wall_button_solve09"	"<clr:29,172,214>Wheatley: Ahungh."
"sphere03.callingoutinitial14"	"<clr:29,172,214>Wheatley: Raap me op, dan gaan we."
"[english]sphere03.callingoutinitial14"	"<clr:29,172,214>Wheatley: Pick me up. Let's get out of here."
"sphere03.container_ride_leave_nags01"	"<clr:29,172,214>Wheatley: Oké, ga maar!"
"[english]sphere03.container_ride_leave_nags01"	"<clr:29,172,214>Wheatley: Alright, off you go!"
"sphere03.container_ride_leave_nags02"	"<clr:29,172,214>Wheatley: Ga maar. Stap gewoon door dat gat."
"[english]sphere03.container_ride_leave_nags02"	"<clr:29,172,214>Wheatley: Go on. Just... March on through that hole."
"sphere03.container_ride_leave_nags03"	"<clr:29,172,214>Wheatley: Ja, dat klopt. Ga maar gewoon."
"[english]sphere03.container_ride_leave_nags03"	"<clr:29,172,214>Wheatley: Yeah, it's alright. Go ahead."
"sphere03.container_ride_leave_nags04"	"<clr:29,172,214>Wheatley: Ik weet dat ik nogal negatief ben geweest over je kansen. Maar als je hier blijft staan, gaan we zeker allebei dood."
"[english]sphere03.container_ride_leave_nags04"	"<clr:29,172,214>Wheatley: I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die."
"sphere03.container_ride_leave_nags05"	"<clr:29,172,214>Wheatley: Dus, nogmaals... voorwaarts. Stapje voor stapje en zo."
"[english]sphere03.container_ride_leave_nags05"	"<clr:29,172,214>Wheatley: So, once again, just... move along. One small step and everything."
"sphere03.container_ride_leave_nags06"	"<clr:29,172,214>Wheatley: Toe maar."
"[english]sphere03.container_ride_leave_nags06"	"<clr:29,172,214>Wheatley: Go on."
"sphere03.container_ride_leave_nags07"	"<clr:29,172,214>Wheatley: Hoppetee."
"[english]sphere03.container_ride_leave_nags07"	"<clr:29,172,214>Wheatley: On ya go."
"sphere03.container_ride_leave_nags08"	"<clr:29,172,214>Wheatley: Je bestemming komt ons echt niet halverwege tegemoet. Dus hop, ga."
"[english]sphere03.container_ride_leave_nags08"	"<clr:29,172,214>Wheatley: Your destination's probably not going to come meet us here. Is it? So go on."
"sphere03.demospherebreakerlift02"	"<clr:29,172,214>Wheatley: Ah. Hmmmm."
"[english]sphere03.demospherebreakerlift02"	"<clr:29,172,214>Wheatley: Ah. Hmmmm."
"sphere03.demospherebreakerlift03"	"<clr:29,172,214>Wheatley: Dit is... tja. Eh. Hm. Oké. Ik wil je niet ongerust maken, maar als je een plan hebt, wat het ook is, dan is dit het perfecte moment om over te stappen op jouw plan."
"[english]sphere03.demospherebreakerlift03"	"<clr:29,172,214>Wheatley: This is.... yeah. Ummm. Hm. Okay. Don't want to alarm you, but if you've got a plan, of any kind, now would be a great time for us to switch to your plan."
"sphere03.demospherebreakerlift04"	"<clr:29,172,214>Wheatley: Oh! Hij gaat sneller en dat had ik niet verwacht."
"[english]sphere03.demospherebreakerlift04"	"<clr:29,172,214>Wheatley: Oh! It's going faster, which I was... not expecting."
"sphere03.demospherebreakerlift07"	"<clr:29,172,214>Wheatley: Oké! Het komt goed, het komt goed! Ik weet het, ik weet het! HIERDOOR moet hij langzamer gaan."
"[english]sphere03.demospherebreakerlift07"	"<clr:29,172,214>Wheatley: Okay! No, don't worry! Don't worry! I've got it I've got it I've got it! THIS should slow it down!"
"sphere03.demospherebreakerlift14"	"<clr:29,172,214>Wheatley: Nee. Hij gaat sneller."
"[english]sphere03.demospherebreakerlift14"	"<clr:29,172,214>Wheatley: No. Makes it go faster."
"sphere03.demospherebreakerlift19"	"<clr:29,172,214>Wheatley: Oké..."
"[english]sphere03.demospherebreakerlift19"	"<clr:29,172,214>Wheatley: Okay..."
"sphere03.demospherecatch02"	"<clr:29,172,214>Wheatley: Bij drie. Klaar? Eén... twee..."
"[english]sphere03.demospherecatch02"	"<clr:29,172,214>Wheatley: On three. Ready? One... Two..."
"sphere03.demospherecatch05"	"<clr:29,172,214>Wheatley: DRIE! Dat is te hoog. Dat is TE hoog, vind je niet? Echt, dat-"
"[english]sphere03.demospherecatch05"	"<clr:29,172,214>Wheatley: THREE! That's high. It's TOO high, isn't it, really, that--"
"sphere03.demospherecatch07"	"<clr:29,172,214>Wheatley: Oké, gaan bij 'drie' geeft te veel tijd om na te denken. We gaan nu, eh, bij één. Oké, klaar?"
"[english]sphere03.demospherecatch07"	"<clr:29,172,214>Wheatley: Alright, going on three just gives you too much time to think about it. Let's, uh, go on one this time. Okay, ready?"
"sphere03.demospherefall04"	"<clr:29,172,214>Wheatley: ÉÉN! Vang me, vang me, vang me, vang me..."
"[english]sphere03.demospherefall04"	"<clr:29,172,214>Wheatley: ONE Catchmecatchmecatchmecatchmecatchme"
"sphere03.demospherefirstdoorwaysequence01"	"<clr:29,172,214>Wheatley: Sluit me aan op die stick daar aan de muur. Ik wil je iets laten zien."
"[english]sphere03.demospherefirstdoorwaysequence01"	"<clr:29,172,214>Wheatley: Plug me into that stick on the wall over there. I'll show you something."
"sphere03.demospherefirstdoorwaysequence02"	"<clr:29,172,214>Wheatley: Ik kan het niet als je blijft kijken [nerveus lachje]."
"[english]sphere03.demospherefirstdoorwaysequence02"	"<clr:29,172,214>Wheatley: I can't... I can't do it if you're watching. [nervous laugh]"
"sphere03.demospherefirstdoorwaysequence04"	"<clr:29,172,214>Wheatley: Sluit me aan op die stick aan de muur daar. Ja? Ik wil je iets laten zien. Je zult onder de indruk zijn."
"[english]sphere03.demospherefirstdoorwaysequence04"	"<clr:29,172,214>Wheatley: Plug me into that stick on the wall over there. Yeah? And I'll show you something. You'll be impressed by this."
"sphere03.demospherefirstdoorwaysequence05"	"<clr:29,172,214>Wheatley: Toe maar. Duw me er gewoon op."
"[english]sphere03.demospherefirstdoorwaysequence05"	"<clr:29,172,214>Wheatley: Go on. Just jam me in over there."
"sphere03.demospherefirstdoorwaysequence06"	"<clr:29,172,214>Wheatley: Gewoon op die stick daar. Duw me erop."
"[english]sphere03.demospherefirstdoorwaysequence06"	"<clr:29,172,214>Wheatley: Right on that stick over there. Just put me right on it."
"sphere03.demospherefirstdoorwaysequence07"	"<clr:29,172,214>Wheatley: Lastig, lastig, maar sluit me maar gewoon aan."
"[english]sphere03.demospherefirstdoorwaysequence07"	"<clr:29,172,214>Wheatley: It is tricky. It is tricky. But just... plug me in, please."
"sphere03.demospherefirstdoorwaysequence08"	"<clr:29,172,214>Wheatley: Het KLINKT ook dubieus. Ik wil niet tegen je liegen. Het KLINKT dubieus. Maar dat is het niet. Pin me vast. Prik me erop."
"[english]sphere03.demospherefirstdoorwaysequence08"	"<clr:29,172,214>Wheatley: It DOES sound rude. I'm not going to lie to you. It DOES sound rude. It's not. Put me right on it. Stick me in."
"sphere03.demospherefirstdoorwaysequence09"	"<clr:29,172,214>Wheatley: Ik kan het niet als je kijkt. Kun je je omdraaien?"
"[english]sphere03.demospherefirstdoorwaysequence09"	"<clr:29,172,214>Wheatley: I can't do it if you're watching. If you.... just turn around?"
"sphere03.demospherefirstdoorwaysequence10"	"<clr:29,172,214>Wheatley: Eh, tja, ik kan het niet als je kijkt."
"[english]sphere03.demospherefirstdoorwaysequence10"	"<clr:29,172,214>Wheatley: Ummmm. Yeah, I can't do it if you're watching."
"sphere03.demospherefirstdoorwaysequence11"	"<clr:29,172,214>Wheatley: Serieus, ik maak geen grapje. Zou je je even kunnen omdraaien?"
"[english]sphere03.demospherefirstdoorwaysequence11"	"<clr:29,172,214>Wheatley: Seriously, I'm not joking. Could you just turn around for a second?"
"sphere03.demospherefirstdoorwaysequence13"	"<clr:29,172,214>Wheatley: Oké. [nerveus lachje] Ik kan het niet als je naar me loert. Eng mens."
"[english]sphere03.demospherefirstdoorwaysequence13"	"<clr:29,172,214>Wheatley: Alright. [nervous laugh] Can't do it if you're leering at me. Creepy."
"sphere03.demospherefirstdoorwaysequence16"	"<clr:29,172,214>Wheatley: Wat is dat daar achter je? Een robot op een stokje! Nog een andere!"
"[english]sphere03.demospherefirstdoorwaysequence16"	"<clr:29,172,214>Wheatley: What's that behind you? It's only a robot on a bloody stick! A different one!"
"sphere03.demospherefirstdoorwaysequence20"	"<clr:29,172,214>Wheatley: Oké, luister. Ik kan het niet als je kijkt. Ik weet dat het belachelijk klinkt, na alles wat we samen hebben meegemaakt. Maar draai je alsjeblieft om."
"[english]sphere03.demospherefirstdoorwaysequence20"	"<clr:29,172,214>Wheatley: Okay. Listen. I can't do it with you watching. I know it seems pathetic, given what we've been through. But just turn around. Please?"
"sphere03.demospheregladoschamber01"	"<clr:29,172,214>Wheatley: Daar is ze..."
"[english]sphere03.demospheregladoschamber01"	"<clr:29,172,214>Wheatley: There she is..."
"sphere03.demospheregladoschamber03"	"<clr:29,172,214>Wheatley: Daar was vroeger die fijne knop waarmee je het zenuwgif kon verspreiden. De gast die voor deze knop moest zorgen had een GROTE verantwoordelijkheid. En weet je wie dat was? Ik was het niet, maar ik was wel z'n assistent."
"[english]sphere03.demospheregladoschamber03"	"<clr:29,172,214>Wheatley: Over there is where they used to keep the old neurotoxin release button. BIG responsibility, the guy in charge of the neurotoxin release button. And guess who he WAS? He wasn't me. But I was his assistant, and I did a lot of his admin."
"sphere03.demospheregladoschamber04"	"<clr:29,172,214>Wheatley: Uiteindelijk lieten ze me gaan. Het is een en al politiek gekonkel. Eén grote populariteitswedstrijd. Het gaat om wie je kent, wanneer je je nek uitsteekt, en waar je vanaf moet blijven - of in mijn geval waar ik niet vanaf bleef - namelijk van de zenuwgifknop."
"[english]sphere03.demospheregladoschamber04"	"<clr:29,172,214>Wheatley: You know, in the end, yes, they let me go. It's all politics, to be honest. It's a big popularity contest, it's all about who you know, and whose back you're willing to scratch, who doesn't touch -- or, in my case, who did accidentally touch -- the neurotoxin button."
"sphere03.demospheregladoschamber05"	"<clr:29,172,214>Wheatley: Niet alleen mijn schuld! Je had hem moeten zien, die knop was reusachtig! Ik had salarisverhoging moeten krijgen voor alle keren dat ik er NIET tegenaan ben gestoten."
"[english]sphere03.demospheregladoschamber05"	"<clr:29,172,214>Wheatley: But not entirely my fault! You shoulda seen the SIZE of that thing, it was huge! I should have gotten a raise for all the times I DIDN'T bump into it."
"sphere03.demospheregladoschamber06"	"<clr:29,172,214>Wheatley: Ze was een kreng van het zuiverste water, echt waar. Compleet gestoord."
"[english]sphere03.demospheregladoschamber06"	"<clr:29,172,214>Wheatley: What a nasty piece of work she was, honestly. Like a proper maniac."
"sphere03.demospheregladoschamber07"	"<clr:29,172,214>Wheatley: Weet je wie haar uiteindelijk wist te verslaan? Je zult het niet geloven, maar dat was een mens."
"[english]sphere03.demospheregladoschamber07"	"<clr:29,172,214>Wheatley: You know who ended up, do you know who ended up taking her down in the end? You're not going to believe this. A human."
"sphere03.demospheregladoschamber08"	"<clr:29,172,214>Wheatley: Ik weet het, ik weet het. Ik kon het zelf ook amper geloven."
"[english]sphere03.demospheregladoschamber08"	"<clr:29,172,214>Wheatley: I know! I know, I wouldn't have believed it either."
"sphere03.demospheregladoschamber09"	"<clr:29,172,214>Wheatley: Deze mens is ontsnapt en nooit meer gezien."
"[english]sphere03.demospheregladoschamber09"	"<clr:29,172,214>Wheatley: Apparently this human escaped and nobody's seen him since."
"sphere03.demospheregladoschamber11"	"<clr:29,172,214>Wheatley: Daarna gebeurde er een hele tijd geen klap en nu proberen wij te ontsnappen. Dat is het hele verhaal, je bent weer bij. Raak niets aan."
"[english]sphere03.demospheregladoschamber11"	"<clr:29,172,214>Wheatley: Then there was a sort of long chunk of time where absolutely nothing happened and then there's us escaping now. So that's pretty much the whole story, you're up to speed. Don't touch anything."
"sphere03.demosphereintro02"	"<clr:29,172,214>Wheatley: Schiet een portal op die muur achter me en dan zie ik je aan de andere kant van de kamer."
"[english]sphere03.demosphereintro02"	"<clr:29,172,214>Wheatley: Pop a portal on that wall behind me there, and I'll meet you on the other side of the room."
"sphere03.demosphereintro04"	"<clr:29,172,214>Wheatley: Oh, briljant. Dus je hebt toch een portalgun gevonden! Zo zie je maar weer: mensen met een hersenbeschadiging zijn uiteindelijk toch echte helden, vind je niet? Uiteindelijk wel. Dapper."
"[english]sphere03.demosphereintro04"	"<clr:29,172,214>Wheatley: Oh, brilliant. You DID find a portal gun! You know what? It just goes to show: people with brain damage are the real heroes in the end aren't they? At the end of the day. Brave."
"sphere03.demosphereintro07"	"<clr:29,172,214>Wheatley: Achter me."
"[english]sphere03.demosphereintro07"	"<clr:29,172,214>Wheatley: Right behind me."
"sphere03.demosphereintro08"	"<clr:29,172,214>Wheatley: Schiet een portal op de muur vlak achter me en ga er doorheen naar de andere kant."
"[english]sphere03.demosphereintro08"	"<clr:29,172,214>Wheatley: Just pop a portal right behind me there, and come on through to the other side."
"sphere03.demosphereintro09"	"<clr:29,172,214>Wheatley: Plak er even een portal op, wil je? Achter me. En ga er doorheen."
"[english]sphere03.demosphereintro09"	"<clr:29,172,214>Wheatley: Pop a little portal, just there, alright? Behind me. And come on through."
"sphere03.demosphereintro10"	"<clr:29,172,214>Wheatley: Oké, ik leg het nog één keer uit. Schiet een portal op de muur. Achter me. Oké? En ga er doorheen."
"[english]sphere03.demosphereintro10"	"<clr:29,172,214>Wheatley: Alright, let me explain again. Pop a portal. Behind me. Alright? And come on through."
"sphere03.demosphereintro11"	"<clr:29,172,214>Wheatley: Schiet er een portal op. Achter me, op de muur. Ga er doorheen."
"[english]sphere03.demosphereintro11"	"<clr:29,172,214>Wheatley: Pop a portal. Behind me, on the wall. Come on through."
"sphere03.demosphereintro13"	"<clr:29,172,214>Wheatley: Ga er doorheen."
"[english]sphere03.demosphereintro13"	"<clr:29,172,214>Wheatley: Come on through."
"sphere03.demosphereintro14"	"<clr:29,172,214>Wheatley: Ga er doorheen naar de andere kant."
"[english]sphere03.demosphereintro14"	"<clr:29,172,214>Wheatley: Come on through to the other side."
"sphere03.demosphereintro15"	"<clr:29,172,214>Wheatley: Ga er doorheen."
"[english]sphere03.demosphereintro15"	"<clr:29,172,214>Wheatley: Come on through."
"sphere03.demospherepowerup01"	"<clr:29,172,214>Wheatley: Oké, GEEN PANIEK! Ik kan hem nog steeds laten stoppen. Er moet een wachtwoord zijn! Ik hack hem gewoon."
"[english]sphere03.demospherepowerup01"	"<clr:29,172,214>Wheatley: Okay, DON'T PANIC! I can still stop it, not a problem. There's a password! I'll just hack it. Here we go."
"sphere03.demospherepowerup02"	"<clr:29,172,214>Wheatley: A... A... A... A... A... A."
"[english]sphere03.demospherepowerup02"	"<clr:29,172,214>Wheatley: A... A... A... A... A... A."
"sphere03.demospherepowerup03"	"<clr:29,172,214>Wheatley: Oké. Nieuw plan. Gedraag je zoals altijd. We hebben NIETS verkeerd gedaan."
"[english]sphere03.demospherepowerup03"	"<clr:29,172,214>Wheatley: Okay. New plan. Act natural. We've done NOTHING wrong."
"sphere03.demospherepowerup04"	"<clr:29,172,214>Wheatley: Hallo!"
"[english]sphere03.demospherepowerup04"	"<clr:29,172,214>Wheatley: Hello!"
"sphere03.demospherepowerup07"	"<clr:29,172,214>Wheatley: WAT heb je gedaan?"
"[english]sphere03.demospherepowerup07"	"<clr:29,172,214>Wheatley: You did WHAT?"
"sphere03.demospherepowerup12"	"<clr:29,172,214>Wheatley: Nee. Wacht, heb ik de B al gehad? Heb jij een pen? Schrijf dit op."
"[english]sphere03.demospherepowerup12"	"<clr:29,172,214>Wheatley: No. Wait, did I do B? Do you have a pen? Start writing these down."
"sphere03.demospherestairs01"	"<clr:29,172,214>Wheatley: Oké, die trap af, alsjeblieft."
"[english]sphere03.demospherestairs01"	"<clr:29,172,214>Wheatley: Okay, down those stairs, please?"
"sphere03.demospherestairs07"	"<clr:29,172,214>Wheatley: Oké, deze trap af."
"[english]sphere03.demospherestairs07"	"<clr:29,172,214>Wheatley: Okay, down these stairs."
"sphere03.demosphereswitchroom01"	"<clr:29,172,214>Wheatley: Dit is de centrale schakelkamer. Zoek naar een schakelaar waar REDDINGSCAPSULE op staat. Raak verder NIETS aan."
"[english]sphere03.demosphereswitchroom01"	"<clr:29,172,214>Wheatley: This is the main breaker room. Look for a switch that says ESCAPE POD. Alright? Don't touch ANYTHING else."
"sphere03.demosphereswitchroom02"	"<clr:29,172,214>Wheatley: Ik zie hem nergens. Sluit mij maar even aan, dan doe ik het licht aan."
"[english]sphere03.demosphereswitchroom02"	"<clr:29,172,214>Wheatley: Can't... see it anywhere. Tell you what, plug me in and I'll turn the lights on."
"sphere03.demosphereswitchroom03"	"<clr:29,172,214>Wheatley: Zo ja. Licht aan."
"[english]sphere03.demosphereswitchroom03"	"<clr:29,172,214>Wheatley: There we go. Lights on."
"sphere03.demosphereswitchroom04"	"<clr:29,172,214>Wheatley: Dit is de centrale schakelkamer."
"[english]sphere03.demosphereswitchroom04"	"<clr:29,172,214>Wheatley: This is the main breaker room."
