"lang"
{
"Language"	"brazilian"
"sphere03.bw_screen_smash12"	"<clr:29,172,214>Wheatley: Para deixar claro, eu estava brincando sobre querer me livrar dos monitores. Na verdade eles são bem úteis. Então eu os quero por aí. Então... se você puder evitar quebrá-los."
"[english]sphere03.bw_screen_smash12"	"<clr:29,172,214>Wheatley: To clarify, I was being a little bit facetious about wanting to get rid of monitors. They're actually really quite useful. So I do want them around. So if you could just avoid smashing them."
"sphere03.bw_screen_smash13"	"<clr:29,172,214>Wheatley: Sim, tudo bem, tá certo. Isso está ficando cansativo. Estou surpreso que você não tenha nada melhor pra fazer. Eu sei que eu tenho. Você provou que pode quebrar telas. Provou. Fatual. Muito bem. Bom. Você é uma dona bem espertinha. Dona quebra-quebra."
"[english]sphere03.bw_screen_smash13"	"<clr:29,172,214>Wheatley: Yes, alright, okay. This is getting tiresome. I'm surprised you haven't got anything better to do. I know I have. You've proven you can break screens. Proven. Factual. Well done. Good. Aren't you little miss clever. Little miss smashy-smash."
"sphere03.bw_screen_smash15"	"<clr:29,172,214>Wheatley: Isso realmente faz você se sentir melhor? Porque não é impressionante. Ninguém está impressionado. É só vidro, né? Frágil. Um bebê poderia quebrar um deles. Não é impressionante."
"[english]sphere03.bw_screen_smash15"	"<clr:29,172,214>Wheatley: Does it actually make you feel good when you do that? Because it's not impressive. Noone's impressed. It's just glass, isn't it. Fragile. A baby could smash one of them. It's not impressive."
"sphere03.bw_screen_smash16"	"<clr:29,172,214>Wheatley: O que é isso, é um hobby pra você agora? Digo, honestamente, é loucura! Você está correndo por horas, estou surpreso que você tenha a energia para quebrar telas por aí. Honestamente, eu me deitaria um pouco se fosse você. Tire uma soneca."
"[english]sphere03.bw_screen_smash16"	"<clr:29,172,214>Wheatley: What is this, like a hobby for you now?  I mean, honestly, it's crazy! You've been running around for hours, I'm surprised you have the energy to smash screens willy nilly. Honestly, I'd have a little lie down if I were you. Have a nap."
"sphere03.bw_screen_smash20"	"<clr:29,172,214>Wheatley: Estou começando agora, honestamente, a me perguntar se você não está quebrando todas essas telas de propósito. Começando a levar isso para o lado pessoal. Entende o que eu quero dizer? É como um insulto para mim."
"[english]sphere03.bw_screen_smash20"	"<clr:29,172,214>Wheatley: Starting now, if I'm honest, to wonder if you're not doing all this screen-breaking on purpose. Beginning to take it personally. You know what I mean? It's like an insult to me."
"sphere03.bw_screen_smash21"	"<clr:29,172,214>Wheatley: Ah, lá vai outro. Eles não são baratos. Só queria deixar isso claro. Parece injusto quebrar telas. Você poderia dá-los para pessoas. Ao invés de quebrá-las, desaparafuse-as e dê para um sem-teto. Não sei o que um sem-teto faria com uma. Mas você me entende. E você não pode desaparafusá-las, elas estão bem aparafusadas. Mas — apenas pare de fazer isso!"
"[english]sphere03.bw_screen_smash21"	"<clr:29,172,214>Wheatley: Oh there goes another one. They're not Inexpensive. I'd just like to point that out. It seems unfair to smash screens. You could give them to people. Instead of smashing them, unscrew them and give them to a homeless person. I don't know what a homeless person would do with one. But you get my point. And you can't unscrew them, they're bolted in. But - just stop it!"
"sphere03.bw_screen_smash28"	"<clr:29,172,214>Wheatley: Sabe, tem cobaias na África que não têm nem monitores nas suas câmaras de teste. Por que você não pensa um pouco nisso antes de quebrar mais?"
"[english]sphere03.bw_screen_smash28"	"<clr:29,172,214>Wheatley: You know, there are test subjects in Africa who don't even have monitors in their test chambers. Why don't you think of that before you break any more of them?"
"sphere03.bw_screen_smash30"	"<clr:29,172,214>Wheatley: Não é que eu tenha centenas de monitores de reposição lá atrás, no velho armazém, para trazer aqui e colocar no lugar. Eu não fiz o pedido de vários monitores extras pensando que alguma mulher maluca iria andar por aí quebrando todos eles. Desculpe se a culpa é minha. Desculpe se não pude prever que \"ah, ela talvez algum dia fique louca ao invés de fazer o que deve ser feito\". Desculpe se não pensei nisso."
"[english]sphere03.bw_screen_smash30"	"<clr:29,172,214>Wheatley: It's not like I've got hordes of replacement monitors just lying around back here in the old warehouse that I can just wheel out an bolt back on. I didn't order in loads of spare monitors thinking some crazy woman was going to go around smashing them all. Sorry if that's my fault. Sorry if I didn't have the forethought to think oh she might go crazy one day instead of just getting on with things. Sorry I didn't think of that."
"sphere03.bw_screen_smash32"	"<clr:29,172,214>Wheatley: As telas nem mesmo são suas. É vandalismo. É puro vandalismo. Você não faria isso se fosse sua casa, né? Se eu fosse para a sua casa e saísse quebrando sua TV, ficaria furiosa. E com razão. Inacreditável."
"[english]sphere03.bw_screen_smash32"	"<clr:29,172,214>Wheatley: They're not even your screens to break. It's vandalism. It's pure vandalism. You wouldn't do this if this was your house, would you? If I came around to your house smashin' your telly to bits, you'd be furious. And rightly so. Unbelievable."
"sphere03.bw_sp_a2_core_actually01"	"<clr:29,172,214>Wheatley: Mas eu sou enorme! [risada se tornando risada maníaca]"
"[english]sphere03.bw_sp_a2_core_actually01"	"<clr:29,172,214>Wheatley: But I'm huge! [laugh turning to maniacal laugh]"
"sphere03.bw_sp_a2_core_actually05"	"<clr:29,172,214>Wheatley: [risada diminuindo lentamente] Na verdade, por que temos que sair agora?"
"[english]sphere03.bw_sp_a2_core_actually05"	"<clr:29,172,214>Wheatley: [laugh trailing off] Actually, why do we have to leave right now?"
"sphere03.bw_sp_a2_core_actually06"	"<clr:29,172,214>Wheatley: Você tem alguma ideia de como isso é bom?"
"[english]sphere03.bw_sp_a2_core_actually06"	"<clr:29,172,214>Wheatley: Do you have any idea how good this feels?"
"sphere03.bw_sp_a2_core_heelturn06"	"<clr:29,172,214>Wheatley: Eu consegui! O pequeno Wheatleysinho conseguiu!"
"[english]sphere03.bw_sp_a2_core_heelturn06"	"<clr:29,172,214>Wheatley: I did this! Tiny little Wheatley did this!"
"sphere03.bw_sp_a2_core_heelturn08"	"<clr:29,172,214>Wheatley: Estão brincando. É isso o que vocês duas pensam, é?"
"[english]sphere03.bw_sp_a2_core_heelturn08"	"<clr:29,172,214>Wheatley: Oh really. That's what the two of you think, is it?"
"sphere03.bw_sp_a2_core_heelturn09"	"<clr:29,172,214>Wheatley: Bem, talvez já esteja na minha hora de fazer algo."
"[english]sphere03.bw_sp_a2_core_heelturn09"	"<clr:29,172,214>Wheatley: Well, maybe it's time I did something then."
"sphere03.bw_sp_a2_core_history_response01"	"<clr:29,172,214>Wheatley: Desculpe, o quê?"
"[english]sphere03.bw_sp_a2_core_history_response01"	"<clr:29,172,214>Wheatley: Sorry, what?"
"sphere03.bw_sp_a2_core_history_response05"	"<clr:29,172,214>Wheatley: Eu NÃO sou! UM IMBECIL!"
"[english]sphere03.bw_sp_a2_core_history_response05"	"<clr:29,172,214>Wheatley: I am NOT! A MORON!"
"sphere03.bw_sp_a2_core_history_response12"	"<clr:29,172,214>Wheatley: Não! Não! Você está MENTINDO! Você está MENTINDO!"
"[english]sphere03.bw_sp_a2_core_history_response12"	"<clr:29,172,214>Wheatley: No! No! You're LYING! You're LYING!"
"sphere03.bw_sp_a2_core_history_response13"	"<clr:29,172,214>Wheatley: Não! Eu não estou ouvindo! Eu não estou ouvindo!"
"[english]sphere03.bw_sp_a2_core_history_response13"	"<clr:29,172,214>Wheatley: No! I'm not listening! I'm not listening!"
"sphere03.bw_sp_a2_core_lift01"	"<clr:29,172,214>Wheatley: Pronto. Elevador chamado."
"[english]sphere03.bw_sp_a2_core_lift01"	"<clr:29,172,214>Wheatley: There we go. Lift called."
"sphere03.bw_sp_a2_core_lift_nags01"	"<clr:29,172,214>Wheatley: Espera. Acabei de pensar numa coisa. Como vou entrar? Você sabe, sendo gigantesco e tudo mais."
"[english]sphere03.bw_sp_a2_core_lift_nags01"	"<clr:29,172,214>Wheatley: Wait. Just thought of something? How am I going to get in? You know, being bloody massive and everything."
"sphere03.bw_sp_a2_core_lift_nags02"	"<clr:29,172,214>Wheatley: Espera! Já sei! Você entra no elevador, ok? Então eu me ejetarei do meu novo corpo para dentro do elevador no momento em que você passar por mim! Brilhante."
"[english]sphere03.bw_sp_a2_core_lift_nags02"	"<clr:29,172,214>Wheatley: Wait! I know! You get into the lift, okay? Then I'll eject myself out of my new body into the lift just as you pass by me! Brilliant."
"sphere03.bw_sp_a2_core_lift_nags03"	"<clr:29,172,214>Wheatley: É perfeito. Menos pelo vidro que vai cair na gente quando eu bater no elevador, isso é um problema."
"[english]sphere03.bw_sp_a2_core_lift_nags03"	"<clr:29,172,214>Wheatley: It's perfect. Except for all the glass hitting us when I smash through the lift, that's a bit of a problem."
"sphere03.bw_sp_a2_core_lift_nags04"	"<clr:29,172,214>Wheatley: Aliás, assim que eu me ejetar do núcleo o elevador pode parar. Aí nós ficaríamos presos em um elevador cheio de vidro quebrado suspensos a quinze metros do chão."
"[english]sphere03.bw_sp_a2_core_lift_nags04"	"<clr:29,172,214>Wheatley: Also, once I eject myself out of the core the lift might stop. Then we'd be trapped in a lift full of broken glass suspended fifty feet off the ground."
"sphere03.bw_sp_a2_core_lift_nags05"	"<clr:29,172,214>Wheatley: Sabe o que mais? Entra no elevador logo. A gente acerta os detalhes no caminho."
"[english]sphere03.bw_sp_a2_core_lift_nags05"	"<clr:29,172,214>Wheatley: You know what? Just get in the lift. We'll iron out the details as we go."
"sphere03.bw_sp_a2_core_lift_nags06"	"<clr:29,172,214>Wheatley: Vá. Entre."
"[english]sphere03.bw_sp_a2_core_lift_nags06"	"<clr:29,172,214>Wheatley: Go on. Get in."
"sphere03.bw_sp_a2_core_lift_nags07"	"<clr:29,172,214>Wheatley: Entre no elevador."
"[english]sphere03.bw_sp_a2_core_lift_nags07"	"<clr:29,172,214>Wheatley: Get in the lift."
"sphere03.bw_sp_a2_core_lift_nags08"	"<clr:29,172,214>Wheatley: O elevador de fuga. Logo ali. Vai logo."
"[english]sphere03.bw_sp_a2_core_lift_nags08"	"<clr:29,172,214>Wheatley: The escape lift. Just there. Come on."
"sphere03.bw_sp_a2_core_lift_nags09"	"<clr:29,172,214>Wheatley: Aquele pelo qual você arriscou a vida. Para poder escapar da morte certa. Sem pressa."
"[english]sphere03.bw_sp_a2_core_lift_nags09"	"<clr:29,172,214>Wheatley: The one you risked your life to get to. So you could escape certain death. No rush."
"sphere03.bw_sp_a2_core_lift_nags10"	"<clr:29,172,214>Wheatley: O elevador está bem ali. Aquela coisa que parece um elevador. Isso era o que você estava procurando. Confunde a cabeça, eu sei."
"[english]sphere03.bw_sp_a2_core_lift_nags10"	"<clr:29,172,214>Wheatley: It's the lift just there. The thing that looks like a lift. That's what you're looking for. It is confusing, I know."
"sphere03.bw_sp_a2_core_lift_nags11"	"<clr:29,172,214>Wheatley: Vai ficar tudo bem. Entre."
"[english]sphere03.bw_sp_a2_core_lift_nags11"	"<clr:29,172,214>Wheatley: It'll be fine. Get in."
"sphere03.bw_sp_a2_core_pitpunch02"	"<clr:29,172,214>Wheatley: UM IMBECIL CONSEGUIRIA TE SOCAR PRA DENTRO DESSE BURACO? HEIN? CONSEGUIRIA?"
"[english]sphere03.bw_sp_a2_core_pitpunch02"	"<clr:29,172,214>Wheatley: Could a MORON PUNCH! YOU! INTO! THIS! PIT?  Huh? Could a moron do THAT?"
"sphere03.bw_sp_a2_core_pitpunch03"	"<clr:29,172,214>Wheatley: Ops."
"[english]sphere03.bw_sp_a2_core_pitpunch03"	"<clr:29,172,214>Wheatley: Uh oh."
"sphere03.bw_sp_a2_core_potato01"	"<clr:29,172,214>Wheatley: Está vendo isso?"
"[english]sphere03.bw_sp_a2_core_potato01"	"<clr:29,172,214>Wheatley: See that?"
"sphere03.bw_sp_a2_core_potato02"	"<clr:29,172,214>Wheatley: Aquilo é uma bateria de batata. É um brinquedo pra crianças. E agora ela vive nele."
"[english]sphere03.bw_sp_a2_core_potato02"	"<clr:29,172,214>Wheatley: That is a potato battery. It's a toy for children. And now she lives in it."
"sphere03.bw_sp_a2_core_potato04"	"<clr:29,172,214>Wheatley: [rindo]"
"[english]sphere03.bw_sp_a2_core_potato04"	"<clr:29,172,214>Wheatley: [laughs]"
"sphere03.bw_sp_a2_core_spanish01"	"<clr:29,172,214>Wheatley: Estás usando este software de traducción de forma incorrecta. Por favor, consulta el manual."
"[english]sphere03.bw_sp_a2_core_spanish01"	"<clr:29,172,214>Wheatley: Estás usando este software de traducción de forma incorrecta. Por favor, consulta el manual."
"sphere03.bw_sp_a4_intro_boxyell01"	"<clr:29,172,214>Wheatley: Pelo amor de deus, vocês são CAIXAS com PERNAS! É literalmente seu único propósito! Andar sobre botões! Como vocês não conseguem fazer a única coisa para que foram projetados?"
"[english]sphere03.bw_sp_a4_intro_boxyell01"	"<clr:29,172,214>Wheatley: For god's sake, you're BOXES with LEGS! It is literally your only purpose! Walking onto buttons! How can you not do the one thing you were designed for?"
"sphere03.bw_sp_a4_intro_moat03"	"<clr:29,172,214>Wheatley: Eu que projetei esse teste. É um pouquinho difícil."
"[english]sphere03.bw_sp_a4_intro_moat03"	"<clr:29,172,214>Wheatley: Designed this test myself. It's a little bit difficult."
"sphere03.bw_sp_a4_intro_moat04"	"<clr:29,172,214>Wheatley: Atente para a área do fosso. Muito mortífera. Extremamente perigosa. Eventualmente. Não agora. Ainda trabalhando nisso, ainda trabalhando nisso."
"[english]sphere03.bw_sp_a4_intro_moat04"	"<clr:29,172,214>Wheatley: Notice the moat area. Very deadly. Extremely dangerous. Eventually. Not at the moment. Still working on it, still working on it."
"sphere03.bw_sp_a4_intro_notdone01"	"<clr:29,172,214>Wheatley: Ainda não acabou. Você ainda precisa passar pela porta. Precisa passar pela porta ali."
"[english]sphere03.bw_sp_a4_intro_notdone01"	"<clr:29,172,214>Wheatley: Not done yet.  You've still got to get through the door. Need to get through the door there."
"sphere03.bw_sp_a4_intro_notdone02"	"<clr:29,172,214>Wheatley: Você ainda tem que passar pela porta. Por favor. Precisa passar por aquela porta ali."
"[english]sphere03.bw_sp_a4_intro_notdone02"	"<clr:29,172,214>Wheatley: You've still got to get through the door. Please. Need to get through that door there."
"sphere03.bw_sp_a4_intro_notdone04"	"<clr:29,172,214>Wheatley: Porta?"
"[english]sphere03.bw_sp_a4_intro_notdone04"	"<clr:29,172,214>Wheatley: Door?"
"sphere03.bw_sp_a4_jump_polarity_intro01"	"<clr:29,172,214>Wheatley: Desculpe! Desculpe. Minha culpa."
"[english]sphere03.bw_sp_a4_jump_polarity_intro01"	"<clr:29,172,214>Wheatley: Sorry! Sorry. My fault."
"sphere03.bw_sp_a4_jump_polarity_intro03"	"<clr:29,172,214>Wheatley: Sou mão-furada."
"[english]sphere03.bw_sp_a4_jump_polarity_intro03"	"<clr:29,172,214>Wheatley: Butterfingers."
"sphere03.bw_sp_a4_jump_polarity_intro04"	"<clr:29,172,214>Wheatley: Prossigam."
"[english]sphere03.bw_sp_a4_jump_polarity_intro04"	"<clr:29,172,214>Wheatley: Carry on."
"sphere03.bw_sp_a4_jump_polarity_intro_solve01"	"<clr:29,172,214>Wheatley: [desinteressado] Ahhh, você resolveu. Ah. Bom. Boa... Bom para você..."
"[english]sphere03.bw_sp_a4_jump_polarity_intro_solve01"	"<clr:29,172,214>Wheatley: [disinterested] Ohhh, you solved it. Oh. Good. Good one... Good for you..."
"sphere03.bw_sp_a4_laser_catapult_intro01"	"<clr:29,172,214>Wheatley: Tive uma onda cerebral. Eu vou filmar você resolvendo esses, daí eu vou assistir dez de uma vez — conseguir uma dose mais concentrada de ciência. Falando nisso: vou precisar que você solucione esses dez vezes mais rápido."
"[english]sphere03.bw_sp_a4_laser_catapult_intro01"	"<clr:29,172,214>Wheatley: Had a brainwave. I'm going to tape you solving these, and then watch ten at once-get a more concentrated burst of science. Oh, on a related note: I'm going to need you to solve these ten times as fast."
"sphere03.bw_sp_a4_laser_catapult_intro02"	"<clr:29,172,214>Wheatley: Enfim, só dá um aceno antes de terminar esse, tá? Senão estraga o final quando eu for assistir mais tarde."
"[english]sphere03.bw_sp_a4_laser_catapult_intro02"	"<clr:29,172,214>Wheatley: Anyway, just give me a wave before you solve this one, alright? Don't want to spoil the ending for when I watch it later."
"sphere03.bw_sp_a4_laser_catapult_solve01"	"<clr:29,172,214>Wheatley: Você acabou de resolver, né? Eu disse pra você me dizer antes de... NNNNGH! Por que você dificulta tanto?"
"[english]sphere03.bw_sp_a4_laser_catapult_solve01"	"<clr:29,172,214>Wheatley: You just solved it, didn't you? I-told you to tell me before you... NNNNGH! Why are you making this so HARD for me?"
"sphere03.bw_sp_a4_laser_platform11"	"<clr:29,172,214>Wheatley: Desculpe pelo elevador. Ele está, bem... fora de serviço. Porque ele derreteu."
"[english]sphere03.bw_sp_a4_laser_platform11"	"<clr:29,172,214>Wheatley: Sorry about the lift. It's, uh... out of service. Because it melted."
