"lang"
{
"Language"	"vietnamese"
"DOTA_Tutorial_M2_TeleportCenter"	"Chỉnh tầm nhìn vào bạn bằng cách ấn hai lần phím <font color='#006697' face='Dota Hypatia Bold'><b>%+dota_camera_follow%</b></font> hoặc nhấp chuột vào <font color='#006697' face='Dota Hypatia Bold'><b>bản đồ nhỏ</b></font>.\n\nI hãy thử đi!"
"DOTA_Quest_M2_TowerDefend"	"Bảo vệ <font face='Dota Hypatia Bold'><b>Trụ</b></font>"
"npc_dota_hero_bristleback"	"Bristleback"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo"	"Viscous Nasal Goo"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_Description"	"Phun nước mũi vào mục tiêu, khiến hắn bị giảm giáp và tốc chạy. Có thể cộng dồn và làm mới thời gian tác dụng.\n\nCó thể nâng cấp bằng Aghanim's Scepter."
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_goo_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_armor_per_stack"	"GIẢM GIÁP:"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_base_move_slow"	"%TỐC CHẠY GIẢM:"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_move_slow_per_stack"	"%TỐC CHẠY GIẢM MỖI LẦN CỘNG DỒN:"
"DOTA_Tooltip_ability_bristleback_viscous_nasal_goo_stack_limit"	"CỘNG DỒN TỐI ĐA:"
"DOTA_Tooltip_ability_bristleback_quill_spray"	"Quill Spray"
"DOTA_Tooltip_ability_bristleback_quill_spray_Description"	"Bắn gai ra xung quanh, gây sát thương cho kẻ địch trong phạm vị tác động. Gây thêm sát thương bổ sung nếu mục tiêu bị bắn gai trong vòng 14 giây trước đó."
"DOTA_Tooltip_ability_bristleback_quill_spray_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_bristleback_quill_spray_quill_base_damage"	"SÁT THƯƠNG CƠ BẢN:"
"DOTA_Tooltip_ability_bristleback_quill_spray_quill_stack_damage"	"SÁT THƯƠNG CỘNG DỒN:"
"DOTA_Tooltip_ability_bristleback_quill_spray_quill_stack_duration"	"THỜI GIAN CỘNG DỒN:"
"DOTA_Tooltip_ability_bristleback_quill_spray_max_damage"	"SÁT THƯƠNG TỐI ĐA:"
"DOTA_Tooltip_ability_bristleback_bristleback"	"Bristleback"
"DOTA_Tooltip_ability_bristleback_bristleback_Description"	"Bristleback phải chịu sát thương ít hơn nếu bị tấn công từ hai bên hoặc từ phía sau. Nếu Bristleback nhận %quill_release_threshold% sát thương từ phía sau lưng thì hắn sẽ tự động thi triển kỹ năng Quill Spray."
"DOTA_Tooltip_ability_bristleback_bristleback_side_damage_reduction"	"%GIẢM SÁT THƯƠNG TỪ HAI BÊN:"
"DOTA_Tooltip_ability_bristleback_bristleback_back_damage_reduction"	"%GIẢM SÁT THƯƠNG TỪ LƯNG:"
"DOTA_Tooltip_ability_bristleback_warpath"	"Warpath"
"DOTA_Tooltip_ability_bristleback_warpath_Description"	"Bristleback trở nên điên cuồng mỗi khi hắn thi triển một kỹ năng, cơn điên cuồng sẽ tăng tốc chạy và sát thương của hẳn.\n\nCó thể nâng cấp bằng Aghnim's Scepter."
"DOTA_Tooltip_ability_bristleback_warpath_damage_per_stack"	"SÁT THƯƠNG CỘNG DỒN:"
"DOTA_Tooltip_ability_bristleback_warpath_move_speed_per_stack"	"%TỐC CHẠY CỘNG DỒN:"
"DOTA_Tooltip_ability_bristleback_warpath_stack_duration"	"THỜI GIAN CỘNG DỒN:"
"DOTA_ChatPhraseSelect"	"Chọn một Cụm Từ"
"UI_ChatSettings"	"CÁC PHÍM"
"UI_ChatPhrases"	"CỤM TỪ"
"DOTA_Chat_ItemGifted"	"%s1 vừa nhận được %s2 từ %s3!"
"DOTA_Chat_ActionItemReason_GamemodeRestricted"	"vật phẩm không thể sử dụng trong phần chơi này"
"DOTA_Tutorial_M1_UseClarity"	"Giờ sử dụng <font color='#006697' face='Dota Hypatia Bold'><b>Clarity</b></font> và hồi mana của bạn. Thay vì phải ấn vào nó, lần này thử ấn <font color='#006697' face='Dota Hypatia Bold'><b>%!item_clarity%</b></font> để sử dụng - mỗi một ô trang bị có cài đặt phím tắt. Ấn <font color='#006697' face='Dota Hypatia Bold'><b>%!item_clarity%</b></font> hai lần sẽ lập tức sử dụng nó lên bản thân.\n\nSau khi sử dụng, bạn sẽ thấy biểu tượng phục hồi ở trên thanh máu của bạn. Bạn có thể di chuột lên trên biểu tượng để đọc chi tiết về hiệu ứng."
"DOTA_Tutorial_M1_KeeperIntro"	"A, chẳng phải đó là người bạn già Dragon Knight của tôi đó sao! Chúng ta đã tích chút bụi với các đợt quái tấn công, thế nên nếu cậu cho tôi mượn tay kiếm, tôi sẽ cung cấp cậu <font color='#006697' face='Dota Hypatia Bold'><b>mana</b></font>."
"DOTA_Tutorial_M1_LastHitRecipeBuy"	"Các vật phẩm cần thiết cho món Bracers hiện trên gần đáy ở cửa sổ cửa hàng. Ngài đã có hai món rồi cho nên tất cả những gì còn cần là <font color='#006697' face='Dota Hypatia Bold'><b>Công thức</b></font> có thể được mua tự động bằng cách <font color='#006697' face='Dota Hypatia Bold'><b>nhấp-chuột-phải</b></font> lên <font color='#006697' face='Dota Hypatia Bold'> <b>Bracer</b></font>. Ngài cũng có thể mua cái công thức trực tiếp."
"DOTA_Tutorial_M1_DragonTail"	"A, bạn đã lên cấp năm rồi! Hãy chọn kĩ năng <font color='#006697' face='Dota Hypatia Bold'><b>Dragon Tail</b></font>, và dùng chúng lên lũ quái đi. Đó là một kĩ năng <font color='#006697' face='Dota Hypatia Bold'><b>Gây choáng</b></font> tầm ngắn giúp bạn dể dàng bầm dập các hero đối địch."
"DOTA_Tutorial_M1_UseDragonTail"	"Ấn nút <font color='#006697' face='Dota Hypatia Bold'><b>%dota_ability_execute 1%</b></font> để bắt đầu sử dụng chiêu <font color='#006697' face='Dota Hypatia Bold'><b>Dragon Tail</b></font>, và rồi nhấp <font color='#006697' face='Dota Hypatia Bold'><b>Chuột Trái</b></font> lên một quân thù để làm choáng chúng!"
"DOTA_Tutorial_M1_LaneTip_1"	"Bạn nhận <font color='#006697' face='Dota Hypatia Bold'><b>điểm kinh nghiệm</b></font> bằng cách <font color='#006697' face='Dota Hypatia Bold'><b>ở gần</b></font> một quân địch tử trận. Nhưng chỉ có tung đòn kết liễu mới giúp bạn kiếm được vàng."
"DOTA_Tutorial_M1_LaneTip_2"	"Đứng đằng sau quái của bạn và để chúng tiếp đón quân thù trước. Đây là cách tốt để né tránh thương tổn."
"DOTA_Tutorial_M1_LaneTip_3"	"Để quái của bạn giảm máu quân thù và rồi tiến vào thực hiện đòn <font color='#006697' face='Dota Hypatia Bold'><b>kết liễu</b></font>."
"DOTA_Tutorial_M2_RangedLevelTwo"	"Chắc chắn bọn chúng sẽ còn nhiều hơn đó. Hãy khám phá một chút và xem có gì nào. Cậu chiến đấu càng nhiều, thì càng nhận được nhiều kinh nghiệm để đến <font color='#006697' face='Dota Hypatia Bold'><b>cấp hai</b></font>."
"DOTA_Quest_ReturnToShop"	"Quay về lại cửa hàng"
"DOTA_Quest_M2_LevelTwo"	"Đạt <font face='Dota Hypatia Bold'><b>cấp hai</b></font>"
"DOTA_Tooltip_Boost_Active"	"Tỉ lệ rớt đồ hiện có"
"OpenGift"	"Mở quà"
"DOTA_XPBonus_Confirm_Hours"	"Bạn có chắc muốn sử dụng Gói tăng điểm chiến đấu? Mức điểm của bạn sẽ tăng %s1 trong %s2 giờ. Bạn sẽ được báo khi nào điểm thưởng kết thúc. Vật phẩm sẽ bị hủy sau khi sử dụng."
"Attrib_Marketable"	"Có thể đăng lên chợ cộng đồng Steam."
"Attrib_Particle57"	"Frostivus Frost"
"Attrib_FrostivusTag"	"Frostivus %s1"
"Courier_Abilities"	"Kỹ năng"
"DOTA_Tooltip_ability_greevil_magic_missile_magic_missile_stun"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_cold_snap_customval_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_greevil_cold_snap_freeze_duration"	"THỜI GIAN ĐÓNG BĂNG:"
"DOTA_Tooltip_ability_greevil_decrepify_customval_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_diabolic_edict_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_diabolic_edict_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_maledict_customval_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_greevil_maledict_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_maledict_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_shadow_strike_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_poison_nova_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_poison_nova_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_ice_wall_customval_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_fatal_bonds_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_blade_fury_blade_fury_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_blade_fury_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_phantom_strike_tooltip_range"	"KHOẢNG CÁCH:"
"DOTA_Tooltip_ability_greevil_time_lock_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_time_lock_customval_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_greevil_shadow_wave_customval_damage"	"SÁT THƯƠNG:"
"DOTA_Tooltip_ability_greevil_leech_seed_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_leech_seed_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_echo_slam_echo_slam_damage_range"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_natures_attendants_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_natures_attendants_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_bloodlust_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_purification_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_flesh_golem_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_flesh_golem_customval_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_greevil_flesh_golem_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_rot_rot_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_black_hole_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_black_hole_customval_far_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_black_nightmare_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_blue_cold_feet_stun_duration"	"THỜI GIAN CHOÁNG:"
"DOTA_Tooltip_ability_greevil_miniboss_blue_ice_vortex_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_red_earthshock_shock_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_yellow_ion_shell_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_yellow_ion_shell_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_yellow_surge_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_white_purification_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_white_degen_aura_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_purple_venomous_gale_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_purple_plague_ward_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_orange_light_strike_array_aoe"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_greevil_miniboss_orange_light_strike_array_stun_duration"	"THỜI GIAN CHOÁNG:"
"DOTA_Tooltip_ability_greevil_miniboss_green_living_armor_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_green_overgrowth_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_greevil_miniboss_green_overgrowth_radius"	"BÁN KÍNH:"
"DOTA_Hud_Skin_Default"	"HUD Mặc Định"
"DOTA_SHARED_CONTENT_Title"	"NỘI DUNG CHIA SẺ"
"npc_dota_hero_tusk"	"Tusk"
"Dota_shared_content_credit"	"Chia sẻ bởi: %s1"
"Dota_shared_content_credit_long"	"Chia sẻ bởi: %s1 và một người khác"
"Dota_shared_content_credit_long_plural"	"Chia sẻ bởi %s1 và %s2 người khác"
"DOTA_Tooltip_ability_troll_warlord_whirling_axes_melee_max_range"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_troll_warlord_whirling_axes_melee_blind_duration"	"THỜI GIAN MÙ:"
"DOTA_Tooltip_ability_tusk_ice_shards_shard_width"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_tusk_ice_shards_shard_duration"	"THỜI GIAN SHARD:"
"DOTA_Tooltip_ability_tusk_frozen_sigil_sigil_radius"	"BÁN KÍNH HÀO QUANG:"
"DOTA_Tooltip_ability_tusk_frozen_sigil_sigil_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_tusk_walrus_punch_walrus_window"	"THỜI GIAN TĂNG SỨC:"
"DOTA_Tooltip_ability_tusk_walrus_punch_slow_duration"	"THỜI GIAN LÀM CHẬM:"
"DOTA_Tutorial_M2_TowerRetreat"	"Nếu cậu thấy mình bị tấn công, hãy có di chuyển đằng sau lính quái của mình, và để chúng bảo vệ cậu."
"DOTA_Tutorial_M2_LevelUp"	"Yếu sinh lực ư? Tuyệt kỹ của cậu, <font color='#006697' face='Dota Hypatia Bold'><b>Assassinate</b></font>, là một thứ hoàn hảo vì nó gây ra sát thương rất lớn!\n\nCác tướng học <font color='#006697' face='Dota Hypatia Bold'><b>tuyệt kỹ</b></font> của riêng mình tại cấp sáu. Chúng ta sẽ cần nhiều kinh nghiệm hơn nữa.\n\nThẳng tiến hướng đông bắc nào. Tốt hơn hết để thú vận chuyển ở đây đi, chúng ta chưa cần đến cậu bé nhỏ nhoi này đâu."
"DOTA_Tutorial_M2_BridgeSmoke"	"Này Sniper, tôi phát hiện ra cái gì đó ở cây cầu gần đây. Đi kiểm tra nào."
"DOTA_Scoreboard_Abandoned"	"Bỏ cuộc"
"DOTA_Tutorial_Experience_Title"	"Một Câu Hỏi Nhanh"
"DOTA_Tutorial_Experience_Question"	"Bạn quen thế nào với trò chơi Chiến thuật Thời gian thực?"
"DOTA_Tutorial_Experience_Yes"	"Đã từng chơi rất nhiều"
"DOTA_Tutorial_Experience_No"	"Chưa chơi nhiều"
"DOTA_Tutorial_M1_MoveCamHowNoEdge"	"Bạn có thể di chuyển camera bằng nhiều cách:\n- Với các phím <font color='#006697' face='Dota Hypatia Bold'><b>%+forward% %+moveleft% %back% %+moveright%</b></font> keys.\n- Với cách nhấp giữ nguyên <font color='#006697' face='Dota Hypatia Bold'><b>nút Chuột Giữa</b></font> và rê đi."
"DOTA_Tutorial_M2_RangedCreep"	"Hãy nhớ lấy <font color='#006697' face='Dota Hypatia Bold'><b>vũ khí tầm xa</b></font> giúp cậu nấp đằng sau quái lính của mình và gây thương tổn từ một khoảng cách an toàn."
"DOTA_Tutorial_M2_TowerLevelAny"	"Bạn lại lên cấp nữa rồi. Hãy chọn kĩ năng để tăng cấp đi. Nhớ đọc chú thích để hiểu rõ từng cái trước khi chọn."
"DOTA_Tutorial_M2_StashBuyRing"	"Tiện thể luôn, một chút giáp phòng ngự cũng hay đó, tại sao không mua một cái <font color='#006697' face='Dota Hypatia Bold'><b>Ring of Protection</b></font> đi. Giáp phòng ngự giảm thương tổn gây ra bởi đòn đánh."
"DOTA_Tutorial_M2_LevelGraveyard"	"Chỗ này nhìn ma quái quá đi."
"DOTA_Tutorial_M2_PullBegin"	"Đằng này còn nhiêu hơn nè!\n\nHãy thử bắn bọn chúng <font color='#006697' face='Dota Hypatia Bold'><b>một lần</b></font> để hút sự chú ý của chúngvà <font color='#006697' face='Dota Hypatia Bold'><b>kéo</b></font> chúng về phía quái lính của cậu bằng cách chạy ngược về đây. Hãy để quái lính của cậu giúp đỡ hạ gục bọn chúng!"
"DOTA_Quest_M2_Assassinate"	"Học <font face='Dota Hypatia Bold'><b>tuyệt kỹ</b></font>"
"npc_dota_hero_skywrath_mage"	"Skywrath Mage"
"DOTA_Tooltip_ability_medusa_stone_gaze_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_skywrath_mage_concussive_shot_launch_radius"	"BÁN KÍNH BẮN:"
"DOTA_Tooltip_ability_skywrath_mage_concussive_shot_slow_duration"	"THỜI GIAN LÀM CHẬM:"
"DOTA_Tooltip_ability_skywrath_mage_ancient_seal_seal_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_skywrath_mage_mystic_flare_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_skywrath_mage_mystic_flare_duration"	"THỜI GIAN:"
"DOTA_UI_Delete"	"XÓA"
"DOTA_Practice_Bots_Team"	"Đội"
"UI_month_short_4"	"Tháng tư"
"UI_month_short_9"	"Tháng chín"
"UI_month_short_10"	"Tháng mười"
"tournament_schedule_time"	"%s2 %s1 %s3"
"Attrib_CustomScythe"	"Vũ khí này có hiệu ứng Reaper's Scythe riêng."
"DOTA_AASystem_Green"	"Tổng thời gian trên mạng trong trò chơi: %s1. Bạn hiện vẫn đang chơi trong mức thời gian điều độ cho sức khỏe. Hãy cứ vui tiếp!"
"DOTA_AASystem_Yellow"	"Tổng thời gian trên mạng trong trò chơi: %s1. Bạn đã vượt quá thời gian chơi điều độ cho sức khỏe. Xin hãy chăm sóc bản thân cẩn thận và nghỉ ngơi!"
"DOTA_Tutorial_M2_StashViewStash"	"Hãy đế ý rằng món<font color='#006697' face='Dota Hypatia Bold'><b>Boots of Speed</b></font> đã được đặt trọng <font color='#006697' face='Dota Hypatia Bold'><b>kho</b></font> của cậu. Cái kho sẽ cho cậu thấy các vật phẩm cậu đã chứa tại căn cứ.\n\n<font color='#006697' face='Dota Hypatia Bold'><b>Rê chuột lên</b></font> món Boots of Speed trong Kho của cậu để biết chúng làm được gì khi cậu lấy chúng về."
"DOTA_Tutorial_M2_CourierTravel"	"Thú vận chuyển lên đường! Món mask đã được tự động chuyển vào trên thú vận chuyển và đang trên đường tới đây. Cậu có thể kiểm tra trạng thái của thú vận chuyển bằng cách nhìn vào bản đồ con."
"DOTA_Tutorial_M2_LevelExperience"	"Hào quang của chiếc nhẫn không còn ảnh hưởng đến quái đồng minh nữa nhưng nó vẫn có tăng chỉ số phụ cho cậu.\n\nĐến lúc tìm thêm một vài con quái và kiếm đống kinh nghiệm đó để đạt đến <font color='#006697' face='Dota Hypatia Bold'><b>cấp sáu</b></font>."
