"lang"
{
"Language"	"pirate"
"GameUI_ServerChallengeIncorrect"	"Th' port be not respondin' with th' correct challenge now.\nIt may be out o' date.\n"
"GameUI_ServerInsecure"	"Ye are in non-lock'd mode. Ye must restart before ye can connect to lock'd ports.\n"
"GameUI_ServerRejectBadChallenge"	"'Tis a bad challenge.\n"
"GameUI_ServerRejectBadPassword"	"Foul watchword.\n"
"GameUI_ServerRejectServerFull"	"Port be full.\n"
"GameUI_ServerRejectBanned"	"Ye 'ave been marooned from this port.\n"
"GameUI_ServerRejectFailedChannel"	"Fail'd t' make a net channel.\n"
"GameUI_ServerRejectOldVersion"	"Th' port you're tryin' t' board t' is runnin'\nan older style o' th' adventure.\n"
"GameUI_ServerRejectBadSteamKey"	"Yer Steam key length ain't valid\n"
"GameUI_ServerRejectOldProtocol"	"This port be usin' an older protocol than yer client.\n"
"GameUI_ServerRejectNewProtocol"	"This port be usin' a newer order than yer client.\n"
"GameUI_ServerRejectInvalidConnection"	"Yer connection ain't valid.\n"
"GameUI_ServerRejectInvalidCertLen"	"Yer authentication certificate length ain't valid.\n"
"GameUI_ServerRejectInvalidSteamCertLen"	"STEAM certificate length error!\n"
"GameUI_ServerRejectSteam"	"STEAM validation be reject'd\n"
"GameUI_ServerRejectGS"	"GSCreateLocalUser fail'd\n"
"GameUI_ServerNoLobby"	"Arr, we couldn't go an' find th' bleedin' adventure!\n"
"GameUI_ServerRequireSteams"	"Th' port requires that ye be runnin' Steam.\n"
"GameUI_ServerAuthDisabled"	"Authentication disabled.\n"
"GameUI_ServerCDKeyAuthInvalid"	"CD Key authentication be invalid fer internet ports.\n"
"GameUI_ServerInvalidCDKey"	"Yer CD Key ain't valid.\n"
"GameUI_ServerCDKeyInUse"	"Yer CD Key is already bein' used.\n"
"GameUI_ClientRetryLimit"	"Arr, we can't dock th' port, Cap'n.\n"
"GameUI_ClientBadServerAddress"	"Bad port address.\n"
"GameUI_ClientStringTableError"	"Yer string table data's be different from th' port, amend yer adventure.\n"
"GameUI_ClientUnableToCRCMap"	"Unable t' be calculatin' th' map checksum.\n"
"GameUI_ClientNoMap"	"Unable t' fetch chart specified by port.\n"
"GameUI_ClientDifferentMap"	"Yer chart differs from th' port, amend yer adventure.\n"
"GameUI_ClientUnableToCRCDLL"	"Unable t' be calculatin' th' client side's dll checksum.\n"
"GameUI_ClientConnectionTimedOut"	"Boardin' th' port timed out.\n"
"GameUI_ClientServerShutdown"	"Port goin' under.\n"
"GameUI_ClientMissingModel"	"Boardin' can't finish due t' a missin' model.\n"
"GameUI_ClientConsistencyFail"	"Dockin' abort'd due t' th' port enforcin' model consistency.\n"
"report_text_abuse"	"Insultin'"
"report_text_abuse_desc"	"They be ruinin' th' parley fer th' rest o' us"
"report_voice_abuse_desc"	"They be insultin' everyone"
"report_feeding"	"Mutiny"
"report_feeding_desc"	"Th' lad sucked on purpose t' try t' drag th' rest o' th' crew under wit' him"
"report_ability_abuse_desc"	"They be usin' what ever's in their might t' harm their own shipmates"
"commend_friendly"	"Friendly"
"commend_friendly_desc"	"Methinks they be pretty nice lads"
"commend_forgiving"	"Merciful"
"commend_forgiving_desc"	"I believe they be quite merciful"
"commend_teaching"	"Teachin'"
"commend_teaching_desc"	"Aye, methinks they be a fine teacher"
"commend_leadership_desc"	"Arr, methinks they were a fine Cap'n"
"DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_Lore"	"Th' first skill learned by th' Sisters o' th' Veil often signals an incomin' hit."
"DOTA_Tooltip_ability_phantom_assassin_phantom_strike_Lore"	"Mortred's silken veil be th' last thing her unfortunate target sees besides th' bottle o' rum they probably have in their hand."
"DOTA_Tooltip_ability_phantom_assassin_blur_Lore"	"Th' Veiled Sister puts on her thinkin' cap t' plan fer her enemies."
"DOTA_Tooltip_ability_phantom_assassin_coup_de_grace_Lore"	"Summons th' power o' completely unfair garbage that puts Mortred's poor opponent on death row."
"DOTA_Tooltip_ability_morphling_waveform_Lore"	"Furious tides tear foes t' bits."
"DOTA_Tooltip_ability_morphling_morph_agi_Lore"	"Morphlin' be enveloped in so much water, no one knows where th' matey be goin'."
"DOTA_Tooltip_ability_morphling_morph_str_Lore"	"Shiftin' water makes fer a difficult time o' discernin' Morphling's nature."
"DOTA_Tooltip_ability_morphling_replicate_Lore"	"Ahoy! If ye look at Morphlin' really closely, ye can see yer reflection!"
"DOTA_Tooltip_ability_bloodseeker_rupture_Lore"	"When th' Bloodseeker hunts ye, ye'll find his blows t' be o' a lastin' sort."
"DOTA_Tooltip_ability_jakiro_dual_breath_Lore"	"Each sort o' pyrexae dragon has its own tremendously dangerous breath; combinin' them be... unimaginable."
"DOTA_Tooltip_ability_jakiro_ice_path_Lore"	"Jakiro's cunnin' right head calls on th' frozen generations o' cold stares an' 'breath he calls family, glazin' th' earth wit' a blisterin' cold."
"DOTA_Tooltip_ability_jakiro_liquid_fire_Lore"	"Jakiro's breath be so bad, th' stench slays any poor souls caught in th' smell."
"DOTA_Tooltip_ability_jakiro_macropyre_Lore"	"Ice an' fire, th' greatest o' foes, work t' tear th' battlefield apart wit' this weaponry."
"DOTA_Tooltip_ability_batrider_sticky_napalm_Lore"	"Th' Rider, a known sadist, roars when he hears th' sound o' his foe's burnin' flesh."
"DOTA_Tooltip_ability_batrider_flamebreak_Lore"	"For Batrider, th' only thing better than a liquor barrel be a flamin' liquor barrel."
"DOTA_Tooltip_ability_batrider_firefly_Lore"	"Don't be askin' th' Batrider 'bout his view on savin' th' rainforest. He just prefers t' cut 'em down."
"DOTA_Tooltip_ability_batrider_flaming_lasso_Lore"	"Don't be askin' th' Batrider for a ride. Just don't."
"dota_day"	"%s1 sunrise"
"dota_days"	"%s1 sunrises"
"DOTA_Tooltip_Ability_Build_Comment"	"%s1"
"DOTA_Tooltip_Item_Build_Comment"	"%s1"
"DOTA_Tooltip_ability_razor_plasma_field_Lore"	"Th' Lightning Revenant be rulin' th' Underscape wit' a plasmatic sort o' power."
"DOTA_Tooltip_ability_razor_static_link_Lore"	"Razor's polarity channels electricity into himself, drainin' all th' power his foes claim t' have."
"DOTA_Tooltip_ability_razor_eye_of_the_storm_Lore"	"Ride th' lightnin'."
"DOTA_Tooltip_ability_storm_spirit_static_remnant_Lore"	"Raijin Thunderkeg's duality gives him th' unique ability t' admire himself, in a most shockin' sort o' fashion."
"DOTA_Tooltip_ability_storm_spirit_electric_vortex_Lore"	"Raijin's thunderous, boisterous energy often draws other unwillin' souls into rather electrifyin' situations."
"DOTA_Tooltip_ability_storm_spirit_overload_Lore"	"Pow! Bam! Boom! Yar! Har! Some other firin' noises!"
"DOTA_Tooltip_ability_storm_spirit_ball_lightning_Lore"	"The Storm be comin' in."
"DOTA_Tooltip_ability_crystal_maiden_crystal_nova_Lore"	"Th' air 'round Rylai cools rapidly, chillin' all around her t' th' very core."
"DOTA_Tooltip_ability_crystal_maiden_frostbite_Lore"	"Rylai channels winds from th' Blueheart Glacier, imprisonin' attackers in thick floes o' ice."
"DOTA_Tooltip_ability_crystal_maiden_brilliance_aura_Lore"	"Cold, salty air promotes th' very essence o' sorcery, causin' Rylai's presence o' self t' give her crewmates a magic boost."
"DOTA_Tooltip_ability_crystal_maiden_freezing_field_Lore"	"Though once th' place she call'd Davy Jones' Locker itself, Icewrack now be an anchor fer Rylai's frigid might."
"DOTA_Tooltip_ability_kunkka_torrent_Lore"	"An ancestral rush o' water explodes from th' center o' th' world, as call'd on by th' Admiral."
"DOTA_Tooltip_ability_kunkka_tidebringer_Lore"	"Must kill demons. Muuuust."
"DOTA_Tooltip_ability_kunkka_x_marks_the_spot_Lore"	"Th' Admiral's own set o' arcane abilities include some that can be used fer battle AND fer jollies."
"DOTA_Tooltip_ability_kunkka_ghostship_Lore"	"Th' last ship o' th' Claddish Navy be nothin' but a ghastly mirage, but 'tis much real t' th' enemies of th' Admiral."
"DOTA_Tooltip_ability_warlock_fatal_bonds_Lore"	"A magical sort o' witchery that'll bring yer spirit int' a great body. Neato."
"DOTA_Tooltip_ability_warlock_upheaval_Lore"	"Demnok grips all there be wit' but two hands an' attacks, settin' back entire armies."
"DOTA_Tooltip_ability_warlock_rain_of_chaos_Lore"	"Demnok lets loose a mighty ghoulish spirit, destroyin' th' enemy fleets with a mighty blow."
"DOTA_Tooltip_ability_zuus_arc_lightning_Lore"	"Zeus loves t' use his lightnin'. As th' ladies know well."
"DOTA_Tooltip_ability_zuus_lightning_bolt_Lore"	"A shockin' chastenin' for disobeyin' lubbers."
"DOTA_Tooltip_ability_zuus_static_field_Lore"	"Th' Thundergod, attractin' static with ever step, gets a mighty shock from touchin' a door knob."
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Lore"	"Th' Lord o' Heaven smites all who dishonor him, be it near or far."
"DOTA_Tooltip_ability_tiny_avalanche_Lore"	"Rock becomes animate when call'd on by th' Stone Giant."
"DOTA_Tooltip_ability_tiny_toss_Lore"	"Tiny's one o' them lads that enjoys puttin' his strength t' th' test by chuckin' even th' fattest o' men."
"DOTA_Tooltip_ability_tiny_grow_Lore"	"Watchin' a hill become a sprawlin' mountain be awe-inspirin' - 'specially if th' mountain starts layin' waste t' 'is adversaries."
"DOTA_Tooltip_ability_puck_illusory_orb_Lore"	"Th' jolly Faerie Dragon be merry when confusin' an' confoundin' others, vanishin' an' reappearin' unexpect'd-like."
"DOTA_Tooltip_ability_puck_waning_rift_Lore"	"Puck likes t' spray its pixie dust all over th' battlefield. 'Tis unsettlin', especially t' th' witchery-inclined."
"DOTA_Tooltip_ability_puck_phase_shift_Lore"	"Puck be one o' those freaks o' nature."
"DOTA_Tooltip_ability_puck_dream_coil_Lore"	"Feel rather mortal around th' Faerie Dragon? 'Tis normal. But unsettlin'."
"DOTA_Tooltip_ability_dazzle_poison_touch_Lore"	"Th' poor souls who suffer from th' paralytic witchery spell often feel paralyzed afterwards."
"DOTA_Tooltip_ability_dazzle_shallow_grave_Lore"	"Only a seasoned acolyte o' th' Shadow can be properly performin' th' rite o' preventin' death."
"DOTA_Tooltip_ability_dazzle_weave_Lore"	"His epic journey into th' Nothl realm be givin' Dazzle th' ability t' mend together powers o' light an' dark, makin' fer shiftin' waves o' enchantments."
"DOTA_Tooltip_ability_rattletrap_battery_assault_Lore"	"Rattletrap, realizin' his failures as an inventor, likes t' innovate new solutions for some o' his contraptions."
"DOTA_Tooltip_ability_rattletrap_power_cogs_Lore"	"Clockwerk be known for facin' a lot o' anguish on both sides for his power cog invention."
"DOTA_Tooltip_ability_rattletrap_rocket_flare_Lore"	"Actually, b'tween you an' me, it were intend'd t' be a sort o' festive display. Lil' different now, eh?"
"DOTA_Tooltip_ability_rattletrap_hookshot_Lore"	"Th' Hookshot tends t' send Clockwerk's armor flyin' int' th' sea's air. Just make sure it won't be takin' yer pantaloons, too."
"DOTA_Tooltip_ability_lich_frost_nova_Lore"	"Oh, frost-mage Ethreain shan't be forgettin' even th' simplest o' ice spells."
"DOTA_Tooltip_ability_lich_frost_armor_Lore"	"Th' Lich takes advantage o' th' power o' th' North Pole's ice t' dazzle his foes wit' a bit o' frost. Brr, matey!"
"DOTA_Tooltip_ability_lich_dark_ritual_Lore"	"Ethreain liked t' abuse his power t' make his fellow mates fall into line. What a scurvy sea dog!"
"DOTA_Tooltip_ability_lich_chain_frost_Lore"	"Ethreain's orb o' frozen death promises an icy grave t' any unfortunate pirate crew."
"DOTA_Tooltip_ability_tidehunter_gush_Lore"	"Leviathan earned mastery o'er th' seven seas in th' Sunken Isles, a sea resort."
"DOTA_Tooltip_ability_tidehunter_kraken_shell_Lore"	"Claddish navymen tell tales o' a mighty sea-farin' beast that suffer'd spear an' sword but continued t' lay waste t' th' whole o' th' fleet."
"DOTA_Tooltip_ability_tidehunter_anchor_smash_Lore"	"Stolen from one of Admiral Kunkka's flagships, Leviathan's heavy anchor proves useful as a close combat weapon."
"DOTA_Tooltip_ability_tidehunter_ravage_Lore"	"Maelrawn, a huge arse o' a god, is known t' drown the royal navies o' th' seven seas, \"Because he feels like it.\" What a landlubber."
"DOTA_Tooltip_ability_shadow_shaman_ether_shock_Lore"	"Rhasta likes t' shoot lightenin' at people for no good reason. Ol' habits die hard for an ol' sea captain."
"DOTA_Tooltip_ability_shadow_shaman_voodoo_Lore"	"Rhasta likes th' shared experience o' turnin' people int' chickens."
"DOTA_Tooltip_ability_shadow_shaman_shackles_Lore"	"A incantation fer self-defense, Rhasta developed shackles after 'is master were slain in th' Bleeding Hills."
"DOTA_Tooltip_ability_shadow_shaman_mass_serpent_ward_Lore"	"Rhasta likes snakes so much, he uses 'em t' battle his foes. Yo ho!"
"DOTA_Tooltip_ability_enigma_midnight_pulse_Lore"	"Avast! Run! It be th' sinkhole! 'Tis swallowin' th' whole-"
"DOTA_Tooltip_ability_tinker_laser_Lore"	"Boush perfect'd this particular rock cuttin' laser in his underground laboratory, ne'er stoppin' t' consider its uses fer battle."
"DOTA_Tooltip_ability_tinker_heat_seeking_missile_Lore"	"Th' last contraption Boush was able t' save what were a retrofitt'd cannonball launcher wit' a homin' mechanism."
"DOTA_Tooltip_ability_tinker_march_of_the_machines_Lore"	"Even though th' workspace's been seal'd off for who-knows-how-long, th' ability t' call in mechanical drones be still in proper order."
"DOTA_Tooltip_ability_tinker_rearm_Lore"	"Boush, sufferin' from Obsessive-Compulsive Disorder, forever tinkers with his machinery."
"DOTA_Tooltip_ability_sniper_shrapnel_Lore"	"Kardel's modular rifle also fires lit rounds--useful fer assaultin' foes dug in tight t' th' land."
"DOTA_Tooltip_ability_sniper_headshot_Lore"	"Takin' cheap shots as a younglin' paid off in his marksmanship - now he be a natural cheap shotter!"
"DOTA_Tooltip_ability_sniper_take_aim_Lore"	"Kardel always be takin' it upon himself t' keep his distance from harm so's he can still do what he does best - takin' a perfect sort o' aim."
"DOTA_Tooltip_ability_sniper_assassinate_Lore"	"Kardel, sufferin' from an inferiority complex, gets quite a bit down on himself if he be missin' his shots."
"DOTA_Tooltip_ability_dragon_knight_breathe_fire_Lore"	"Knight Davion's breath what has become that o' th' mighty Eldwurm Slyrak, long remember'd fer burning o'er knights alive."
"DOTA_Tooltip_ability_dragon_knight_dragon_tail_Lore"	"Davion's smart workin' o' his dragon talents an' knightly skills make him a vicious sort o' foe t' face in close combat."
"DOTA_Tooltip_ability_dragon_knight_dragon_blood_Lore"	"Slyrak's blood be e'er still coursin' through Davion's veins, givin' him twice over th' vitality o' any run-o'-th'-mill knight."
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form_Lore"	"Th' sleepin' dragon power springs out from within Davion, combinin' th' powers o' a legendary knight wit' a legendary Eldwurm."
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form_bonus_movement_speed"	"BONUS MOVE SPEED:"
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form_bonus_attack_range"	"BONUS ATTACK RANGE:"
"Dota_Lobby_Kick"	"Boot"
"DOTA_Tooltip_modifier_phantom_assassin_blur_active"	"Blur"
"commend_submitted"	"Yer applause be well on its way: A hearty thanks t' ye fer helpin' t' improve th' Dota 2 crews."
"report_submitted"	"Report be submitt'd: Thanks fer helpin' t' improve th' Dota 2 crew."
"duplicate_report"	"Ye 'ave already submitt'd feedback fer this scallywag."
"update_notes"	"AMENDMENTS"
"feedback_forums"	"FEEDBACK TARVERNS"
"place_holder"	"BOTTLE\nOF TH' RUM"
"dota_hud_error_game_is_paused"	"Battle be Halt'd"
"TimeOfDay_Day"	"Sunrise"
"TimeOfDay_Night"	"Sunset"
"TimeOfDay_am"	"a.m."
"TimeOfDay_pm"	"p.m."
"DOTA_Tooltip_ability_slardar_sprint_Lore"	"As Slardar made th' change from th' Deeps, it be needed fer him t' use his powerful tail fer sprintin', rather'n swimmin'."
"DOTA_Tooltip_ability_slardar_slithereen_crush_Lore"	"A swift crush o' might and water breaks even th' toughest o' defenses."
"DOTA_Tooltip_ability_slardar_bash_Lore"	"Thieves o' th' wealth o' th' Deep Ones meet th' brute force o' th' Slithereen Guard in close combat."
"DOTA_Tooltip_ability_beastmaster_wild_axes_Lore"	"On th' off-season, th' Beatmaster be also known for usin' his tomahawk skills as a lumberjack."
"DOTA_Tooltip_ability_beastmaster_call_of_the_wild_Lore"	"After befriendin' th' strange beast o' his childhood, Beastmaster's learn'd t' call ter animals fer help."
"DOTA_Tooltip_ability_beastmaster_inner_beast_Lore"	"Beastmaster's ability t' incite th' innate strength o' animals was seen in the beatin' o' th' king o' Slom."
"DOTA_Tooltip_ability_beastmaster_primal_roar_Lore"	"The Beastmaster's learn'd t' channel 'is primal instincts into a beastly roar, causin' devastation in th' ranks o' enemies."
"DOTA_Tooltip_ability_venomancer_venomous_gale_Lore"	"'Tis a concoction o' poisons so vile, survivors o' Jidi Isle're more common."
"DOTA_Tooltip_ability_venomancer_poison_sting_Lore"	"Th' paralytic sting o' th' creature what caused 'is transformation now belongs t' th' Venomancer."
"DOTA_Tooltip_ability_venomancer_plague_ward_Lore"	"A mixture o' his ol' herbalist witchcraft an' newfound toxic mastery creates a livin' embodiment o' plague."
"DOTA_Tooltip_ability_venomancer_poison_nova_Lore"	"In ther Acid Jungles, creatures releasin' noxious poison t' their attackers be comm'n; Venomancer spreads this plague beyond th' Jidi Isle."
"DOTA_Tooltip_ability_faceless_void_time_walk_Lore"	"Darkterror be rippin' a hole in time, passin' through Claszureme, an' appearin' back in an instant."
"DOTA_Tooltip_ability_faceless_void_time_lock_Lore"	"Th' strike o' th' Faceless Void lands wit' a ship rumblin' force."
"DOTA_Tooltip_ability_faceless_void_chronosphere_Lore"	"When a rift be openin' to Claszureme, all sorry scallywags caught within will likely ne'er return."
"DOTA_Tooltip_ability_pugna_nether_blast_Lore"	"Th' Arts of Oblivion include a deafenin' blast o' emerald flames from th' Nether Reaches."
"DOTA_Tooltip_ability_pugna_decrepify_Lore"	"A now-mastered relic from 'is childhood, Pugna delights in banishin' others into th' Nether Realm, whether for purity, plunder, or simple merriment."
"DOTA_Tooltip_ability_pugna_nether_ward_Lore"	"While at th' lamasery fer th' Arts o' Oblivion, Pugna learned t' be dominatin' 'is classmates with a plain ol' ward charged wit' so call'd Nether magic."
"DOTA_Tooltip_ability_pugna_life_drain_Lore"	"Pugna has truly become more powerful th'n e'en th' grandmaster o' Oblivion."
"DOTA_Tooltip_ability_omniknight_purification_Lore"	"Priests o' th' Omniscience be adept at removin' impurities from shipmates."
"DOTA_Tooltip_ability_omniknight_repel_Lore"	"When cast into th' pit o' sacrifice, Purist's resilience t' magic was tested an' affirmed."
"DOTA_Tooltip_ability_omniknight_degen_aura_Lore"	"The holy embodiment o' Purist Thunderwrath is enough t' be weakenin' those o' lesser faith."
"DOTA_Tooltip_ability_omniknight_guardian_angel_Lore"	"Th' All Seein' One keeps his friends close, an th' friends o' th' Purist closer."
"DOTA_Lobby_Watchable"	"Permit lookouts"
"dota_matchgroup_useast"	"US East"
"dota_matchgroup_uswest"	"US West"
"dota_matchgroup_cn"	"China"
"dota_matchgroup_sea"	"SE Asia"
"DOTA_Settings_Video"	"MOVIN' PICTURE"
"DOTA_Settings_Audio"	"NOISE"
"DOTA_Game_Settings"	"ADVENTURE RIGGINGS"
"UI_ON"	"ON"
"UI_OFF"	"OFF"
"UI_MED"	"MED"
"UI_HIGH"	"HIGH"
"UI_DEFAULTS"	"DEFAULTS"
"DOTA_Audio_Settings"	"NOISE RIGGINGS"
"UI_Enable_Voice"	"TURN ON JABBERIN'"
"UI_Voice_Transmit_Vol"	"JABBERIN' TRANSMISSION LOUDNESS"
"UI_Voice_Receive_Vol"	"INCOMIN' JABBERIN' LOUDNESS"
"UI_Boost_Mic"	"BOOST MIC GAIN"
"UI_Not_Implemented"	"* - Not 'ere Right Now"
"UI_No_Captions"	"No Captions"
"UI_Subtitles_Effects"	"Subtitles and Effects"
"UI_Subtitles"	"Subtitles"
"UI_Headphones"	"Earpieces"
"UI_2_Speakers"	"2 Noisy Boxes"
"UI_4_Speakers"	"4 Noisy Boxes"
"UI_5_1_Speakers"	"5.1 Noisy Boxes"
"UI_7_1_Speakers"	"7.1 Noisy Boxes"
"DOTA_Warning"	"WARNIN'"
"Dota_Lobby_Set_Filter"	"SIFT"
"DOTA_More_ellipses"	"more..."
"DOTA_RecentEvent"	"Show Recent Grog Fest"
"DOTA_SelectAllOthers"	"Choose All Other Units"
"DOTA_Summary"	"Notes"
"DOTA_Lore"	"Lore"
"DOTA_SkillsLabel"	"Skills:"
"DOTA_RoleLabel"	"Role:"
"DOTA_Tooltip_topbar_dashboard"	"Dashboard"
"DOTA_Tooltip_topbar_chat"	"Parley"
"DOTA_Tooltip_topbar_score"	"Tallyboard"
"DOTA_Tooltip_topbar_guide"	"Guide"
"DOTA_Tooltip_topbar_log"	"Log"
